premise	hypo	label
Na manhã desta terça-feira, foi deflagrada a Operação Queijo Compen$ado 1.	Operação Queijo Compensado foi deflagrada nesta terça (16) no estado.	Entailment
A sede em Wolfsburgo está a discutir o seu futuro, pressionado pela data de 7 de Outubro definida pelo regulador alemão.	O futuro e as medidas a tomar estão a ser discutidos em Wolfsburg, sede do grupo automóvel.	None
Putin também encarregou o governo de assegurar a repatriação dos russos que se encontram ainda no Egito.	O presidente Putin ordenou que o governo trabalhe junto ao Cairo para garantir a segurança aérea.	None
As próprias linhas de seu rosto haviam mudado.	Sua aparência facial havia mudado.	Entailment
No ano passado, Dilma Rousseff estava na quarta posição.	A presidente do Brasil, Dilma Rousseff, está na 7ª posição.	None
O vice-chefe de polícia de Seattle, Clark Kimerer, disse que o exercício aqui correu bem, com alguns aspectos, incluindo o sistema de comunicação que liga várias agências, funcionando melhor que o esperado.	O vice-chefe de polícia Clark Kimerer disse que o exercício correu bem, com alguns aspectos, incluindo o sistema de comunicação entre agências diferentes, funcionando melhor do que o esperado.	Paraphrase
A Rede Sustentabilidade terá número 18 nas urnas.	A criação da Rede Sustentabilidade virou uma novela na vida de Marina Silva.	None
Ao longo de séculos de luta, o exército mourisco defensor construiu um forte em grande escala, ou Alczar, nas alturas de Madri, comandando o vale de Manzanares.	O exército mouro construiu um forte.	Entailment
No final do mês a plataforma de anúncios da rede social vai chegar a mais de 200 países.	Mais de 200 países terão anúncios da plataforma até o fim do mês.	Entailment
Um ano depois, Mark Zuckerberg fala melhor mandarim.	Apesar de melhor, o mandarim de Zuckerberg está longe de perfeito.	None
E encerrou falando sobre o confronto com o Real Madrid e a tensão do jogo.	Real Madrid e Atlético jogaram uma final europeia e o comportamento das pessoas foi extraordinário.	None
A vontade de Bessa, entretanto, era de que o texto fosse ainda mais rígido.	O deputado Delegado Edson Moreira (PTN-MG) corroborou o texto de Bessa.	None
O primeiro aos nove minutos do primeiro tempo e o segundo aos três da etapa final.	O jogador abriu os marcadores aos nove minutos do primeiro tempo, da entrada da área.	None
Mas em alguns anos, "a Alemanha reunificada se transformou em algo normal", diz.	A Alemanha comemorou neste sábado (3) os 25 anos da reunificação.	None
Hannum estava grávida de cinco meses e meio quando a mãe morreu.	Em seu testemunho, Kate Hannum disse que estava grávida de 5 meses e meio quando sua mãe foi morta.	Paraphrase
A presidente Dilma Rousseff, no entanto, ainda não anunciou o nome do novo ministro da Saúde.	A presidente Dilma Rousseff demitiu por telefone nesta terça-feira o ministro da Saúde, Arthur Chioro.	None
A cada dia que passa a reputação da FIFA está mais suja, pode ler-se num comunicado emitido pelas marcas.	A cada dia que passa, a imagem e reputação da FIFA se mancha cada vez mais.	Entailment
O debate das televisões reuniu uma audiência média de 3,5 milhões de pessoas, a maior desde que se fazem estes registos.	O debate das televisões conseguira uma audiência média de 3,5 milhões de pessoas.	Entailment
Além disso, os esforços do hospital para iniciar "clínicas de febre" em tendas de estacionamento para manter pacientes infecciosos fora das salas de emergência "estão se movendo de maneira impressionante", disse Roth.	O Dr. Roth também disse que os esforços do hospital para iniciar "clínicas de febre" em tendas de estacionamento para manter pacientes infecciosos fora das salas de emergência "estavam se movendo de maneira impressionante".	Paraphrase
Acredito que a proposta mais polêmica é a que altera o sistema de votação para deputados e vereadores.	O sistema é simples: seriam eleitos os deputados mais votados em cada Estado.	None
O assassinato de Bin Laden teria sido absolutamente premeditado.	O corpo de Osama Bin Laden não terá sido atirado para o Oceano Índico.	None
O principal instrumento musical tradicional de Creta é a lyra, um instrumento de cordas em forma de U.	A lyra é um tipo de instrumento musical com cordas.	Entailment
Há notícia de várias pessoas feridas por disparos, avança a agência Reuters.	Segundo fontes médicas citadas pela agência Reuters, há vários feridos resultantes de disparos.	Paraphrase
Os vencedores foram escolhidos entre 17 finalistas em quatro categorias – Crescimento Inteligente, Crescimento Sustentável, Crescimento Inclusivo e CityStar.	O projecto recebeu, por isso, o prémio na categoria Crescimento Inclusivo.	None
Para além da Irlanda, também Bélgica, Suécia, Holanda, Finlândia e Dinamarca, optaram por uma solução idêntica.	Bélgica, Suécia, Holanda, Finlândia e Dinamarca já tomaram decisão semelhante.	Entailment
As ações da ConAgra fecharam segunda-feira na Bolsa de Nova York a US $ 21,63 por ação, uma queda de 11 centavos.	As ações da ConAgra fecharam segunda-feira a US $ 21,63 por ação, queda de 11 centavos de dólar, na Bolsa de Nova York.	Paraphrase
O surto foi especialmente intenso no Colorado, onde no mês passado mais de 6.300 pessoas foram infectadas e pelo menos seis morreram.	O surto foi particularmente intenso no Colorado, onde mais de 6.300 pessoas foram infectadas e pelo menos seis morreram no mês passado.	Paraphrase
O juiz Anthony Kennedy discordou em uma opinião unida pelo juiz principal William Rehnquist e pelos juízes Antonin Scalia e Clarence Thomas.	Juntou-se a ele o chefe de justiça William H. Rehnquist e os juízes Antonin Scalia e Clarence Thomas.	Paraphrase
Hoje, o Museo Sefardi (Museu Sefardita) está anexado à sinagoga de Samuel Levi, com exposições de túmulos medievais, pergaminhos e vestimentas.	Túmulos medievais estão entre as atrações do Museu Sefardita.	Entailment
O Novo Banco diz que 80% dos emigrantes lesados pelo BES aceitaram a proposta apresentada para resgatarem os seus investimentos.	O Novo Banco chegou a acordo com 80% dos emigrantes lesados pelo BES.	Entailment
"São cirurgias violentas e eu queria transmitir isso", diz Murphy.	Quero dizer, são cirurgias violentas, e eu queria transmitir isso adequadamente ".	Paraphrase
Antigo coração comercial da cidade, nomeado após o assentamento do século IX em Rivo Alto (margem alta), a ponte Rialto é uma das três que atravessa o Grande Canal.	Existem três pontes que atravessam o Grande Canal.	Entailment
Spencer Stone foi hospitalizado com ferimentos graves na mão e teve de ser operado.	Spencer Stone também acabou ferido com vários ferimentos de arma branca.	None
Porém, uma derrota vai permitir que o Reims, com dez pontos, iguale a pontuação.	Já o Reims caiu para o terceiro lugar, com 11 pontos.	None
Com ferimentos de arma branca na mão, pescoço, e no olho, Stone foi na altura hospitalizado e operado.	Na altura, Spencer Stone sofreu ferimentos de arma branca numa mão e na zona do pescoço.	Entailment
Oh sim, Miami, Boston College e Syracuse deixando o Big East para se sentar na Conferência da Costa Atlântica.	O Boston College, Miami e Syracuse estão pensando em deixar o Big East para a Conferência da Costa Atlântica até o final do mês.	Paraphrase
A Universidade de Michigan lançou na quinta-feira um novo processo de ingresso na graduação, abandonando um sistema de pontos que a Suprema Corte dos EUA considerou inconstitucional em junho.	A Universidade de Michigan divulgou hoje uma nova política de admissões depois que a Suprema Corte dos EUA derrubou em junho a forma como anteriormente admitia estudantes de graduação.	Paraphrase
Depois de uma primeira parte sem golos, a etapa complementar viu chegar o primeiro logo nos primeiros 60 segundos.	Após a primeira parte em 0 a 0, o segundo tempo começou com gol logo no primeiro minuto.	Paraphrase
A KIC 8462852 está a 1500 anos-luz da Terra e foi monitorizada 1600 dias pelo telescópio Kepler, da NASA.	Desde que foi descoberta pelo Kepler que o telescópio tem monitorizado a luz que emite.	None
Caução foi imposta pelo juiz Carlos Alexandre, apesar de o Ministério Público não ter exigido o pagamento de qualquer quantia.	O pagamento da caução foi imposto pelo juiz Carlos Alexandre.	Entailment
Dados convertidos para 2000 dólares usando o índice de preços ao consumidor para todos os consumidores urbanos.	Dados convertidos em 2k dólares para todos os consumidores urbanos usando o índice de preços ao consumidor.	Entailment
O Census Bureau, aproximadamente 293.000 residentes do Condado de Dallas, ou 13% da população do condado, vive abaixo do nível de pobreza.	Há muitas pessoas pobres vivendo no Condado de Dallas.	Entailment
A dupla Bruno e Marrone é muito querida.	Marrone é um grande conselheiro na minha carreira.	None
Você está errado, senhor, eu imploro seu perdão.	O homem está errado.	Entailment
Sorkin, que enfrenta acusações de conspiração para obstruir a justiça e mentir para um grande júri, deveria ter sido julgado separadamente.	Sorkin deveria ter sido julgado separadamente por acusações de conspiração e mentir para um grande júri.	Paraphrase
Por motivos meteorológicos aterrámos em Porto Santo e não pudemos chegar à Madeira.	As condições meteorológicas obrigaram equipa a aterrar no Porto Santo.	Entailment
Acesso à internet por meio de uma antena que eu mesmo comprei.	O computador tradicional era o meio de acesso exclusivo de 88,4% dos domicílios.	None
Não haverá votação sobre o assunto, mas os que se opõem à nomeação de Robinson superam os que a aceitam por volta de 20 a 17.	Não haverá votação sobre o assunto, mas os que se opõem à nomeação de Robinson são maioria.	Paraphrase
"A empresa sempre fez, e continua a fazer, excepcional atendimento ao cliente e satisfação do cliente como uma prioridade", afirmou o comunicado.	A empresa sempre fez, e continua a fazer, um atendimento excepcional e satisfação do cliente como uma prioridade em todas as práticas de negócios ", acrescentou a AOL.	Paraphrase
Além disso, mesmo que os anos 80 dramatizassem a incompetência econômica soviética porque a economia dos EUA estava crescendo tão rapidamente, isso não é motivo para o império soviético implodir da maneira que o fez.	Os soviéticos eram incompetentes nos anos 80.	Entailment
Bond expressou decepção por nem o presidente Bush nem seu irmão terem participado da conferência de 2002 no Texas ou da reunião de 2003 na Flórida.	Bond também expressou sua decepção pelo fato de nem o presidente Bush nem seu irmão terem participado dessa conferência na Flórida ou da conferência do ano passado no Texas.	Paraphrase
Ontem, a tômbola do Euromilhões determinou um prémio de 47 milhões de euros.	Em jogo, no primeiro prémio, está um 'jackpot' de 47 milhões de euros.	None
Baseado na história e no sucesso do The Winston em Charlotte, acredito que não há outro lugar senão o Lowes Motor Speedway que pode fazer justiça.	"Com base na história e no sucesso do The Winston em Charlotte, acredito que não há outro lugar além do Motor Speedway de Lowe que possa fazer justiça".	Paraphrase
Segundo o IPMA, o sismo foi registado pelas 09:39 e teve o epicentro a cerca de oito quilómetros a Oeste-Noroeste de Silves.	De acordo com a informação emitida pelo IPMA o epicentro localizou-se a cerca de 8 quilómetros de Silves.	Entailment
Com a vitória de Etiene, a natação brasileira tem até agora sete medalhas de ouro.	E o primeiro ouro da natação feminina em Jogos Pan-americanos.	None
Salvo indicação em contrário, os hotéis aceitam todos os principais cartões de crédito.	Os hotéis aceitam cartões de crédito como pagamento, salvo indicação contrária.	Entailment
Também foi um lembrete de que, embora a Brigada Hands Out costumava ser um problema principalmente quando se viaja, agora é um elemento da vida cotidiana.	A Brigada Hands Out faz parte da vida cotidiana.	Entailment
Todos pertencem ao Partido Conservador, que deixou de precisar dos democratas-liberais para governar.	Para governar tranquilo um partido precisa de 326.	None
A análise do corte de gastos deve ser concluída na próxima semana.	O anúncio dos cortes deverá ser feito na próxima semana e a organização.	None
Os franceses tiveram que se contentar com o terceiro lugar, depois de vencer a Sérvia por 81 a 69 neste domingo.	A França venceu a decisão do terceiro lugar diante da Sérvia.	Entailment
O barco de madeira carregando 128 pessoas afundou-se devido aos ventos fortes que se fazem sentir na zona.	Um barco de madeira carregando 128 pessoas virou em meio a fortes ventos.	Entailment
A diretoria do Tricolor confirmou a saída do meia-atacante em um comunicado oficial nesta segunda-feira à noite.	O Tricolor anunciou a saída do jogador na noite desta segunda-feira.	Entailment
A jurisdição especial contará com salas de justiça e um tribunal para a paz.	Acertamos uma jurisdição especial para a paz.	None
Para muitos, no entanto, o destaque de uma visita a Tiberíades é relaxar com uma bebida no passeio à beira do lago.	Muitas pessoas gostam de relaxar com uma bebida à beira do lago quando vão a Tiberíades.	Entailment
O primeiro anúncio, One Person, trata essa queixa de uma maneira diferente, situando as mentiras de Clinton sobre Lewinsky em uma crítica mais ampla de sua honestidade sobre assuntos públicos.	As mentiras de Clinton sobre Lewinsky são usadas para questionar sua honestidade.	Entailment
Já no dia seguinte, esse número subiu para 63.455.	O contribuinte tem até o dia 30 de abril para fazer a declaração.	None
"Primeiro-ministro Abbas, estamos enfrentando uma nova oportunidade hoje, um futuro melhor para os dois povos", disse o primeiro-ministro israelense Ariel Sharon após a reunião de terça-feira.	"Primeiro-ministro Abbas, estamos enfrentando uma nova oportunidade hoje, um futuro melhor para os dois povos", afirmou Sharon.	Paraphrase
Outra celebridade que também teve uma das fotos mais curtidas da história do Instagram é a cantora Taylor Swift.	A socialite Kim Kardashian e a cantora Taylor Swift aparecem nas primeiras colocações no número de seguidores no Instagram.	None
Em vez de restos mortais, os Ragusas enterram um frasco do sangue de Michael, que ele doou para um centro de medula óssea.	Em vez dos restos mortais de Ragusa, sua família enterra um frasco de sangue que ele doou para um centro de medula óssea.	Paraphrase
A partida foi marcada para acontecer às 15h, horário de Brasília.	As partidas em São Paulo, Amazonas e Mato Grosso foram marcadas para 19h.	None
As imagens foram filmadas no ano passado, mas divulgadas pela Roscosmos agora.	Uma televisão russa divulgou imagens inesperadas.	None
A estimativa de inflação deste ano (IPCA) recuou para 9,28%.	A estimativa para a alta do IPCA neste calendário permaneceu em 9,41%.	None
O novo Nexus 6P tem um processador 810 v2.1 e conta com 3 GB de RAM.	O novo Nexus 5X, construído pela LG, quer ser também ele um sucesso.	None
Ca 'daan correu enquanto o homem e a menina corriam com ele.	Eles estavam correndo com Ca 'daan.	Entailment
Ah! disse Poirot, apreciativo.	Ah! disse Poirot, agradecido.	Entailment
Se eles dizem isso, disse o astrônomo, "tenho certeza que sim.	Esse deve ser o caso.	Entailment
Apenas no segundo hospital os médicos suspeitaram da síndrome do choque tóxico.	Foi quando, finalmente, os médicos começaram a suspeitar de síndrome do choque tóxico.	Entailment
A OMS continuará a apoiar Serra Leoa durante esse período.	Os funcionários da OMS continuam na Serra Leoa a ajudar na recuperação e na vigilância.	None
Após avaliação do Instituto Adolfo Lutz, confirmou-se que se tratava do zika vírus.	A confirmação da doença foi feita pelo Instituto Adolfo Lutz.	Entailment
Young disse que estava decepcionado por o governo não ver a grave crise da síndrome respiratória aguda como digna de dinheiro federal para alívio de desastres.	Young disse que estava decepcionado porque o governo não viu a crise da SARS como digna de dinheiro federal para alívio de desastres.	Paraphrase
oi Fernando eu sou Bill	Meu nome é Bill e você deve ser o Fernando	Entailment
Não se trata de segurança no trabalho para mim e Maxim, disse Atlas.	Isso não tem nada a ver com a segurança no trabalho de Maxim ou a minha, disse Atlas.	Entailment
"Este acordo faz sentido para as duas empresas", disse Brian L. Halla, presidente, presidente e CEO da National.	"Este acordo faz sentido para as duas empresas", disse Halla em comunicado preparado.	Paraphrase
Na mesma linha, a Amazon também lançou o novo Fire HD, topo de linha da companhia.	Outro lançamento da coleção é o novo Fire HD, de topo de linha.	Entailment
O Fluminense levou 36 gols no Campeonato Brasileiro e o Eduardo Baptista vai conseguindo controlar o time.	Escalação do time do Fluminense: Sem mistérios com o técnico Eduardo Baptista.	None
A polícia acredita que alguém a estrangulou e ela pode ter sido agredida sexualmente.	Park parecia ter sido estrangulado e pode ter sido agredido sexualmente, disse o capitão de homicídios Charles Bloom.	Paraphrase
Se eu tenho algo em mente, ele se lembra que é isso que ele quer fazer	Há algumas coisas que ele quer fazer.	Entailment
No Novo Citroën C4 Picasso, todos esses atributos podem ser desfrutados por cinco ocupantes.	O controle de tração inteligente é equipamento de série no Novo Citroën C4 Picasso.	None
Mas na Palestina, seu bairro rural a 225 milhas a oeste de Washington, os moradores não tinham nada além de elogios a Pte Lynch.	Na Palestina, um bairro rural 225 milhas a oeste de Washington, os moradores elogiaram efusivamente Lynch.	Paraphrase
A área mais desafiadora de todas está bem acima de Wasdale.	Wasdale tem uma área que é muito desafiadora.	Entailment
Berry também se casou e se divorciou de sua segunda esposa duas vezes, mais recentemente em 1991.	Berry repetiu esse desempenho com sua segunda esposa, com quem se casou e se divorciou duas vezes (mais recentemente em 1991).	Paraphrase
Esta semana foi disponibilizado pela SIBS o novo sistema de pagamentos via telemóvel, o MB Way.	A SIBS lançou oficialmente o MB Way esta semana.	Entailment
Os nascimentos não chegam e se o problema não for resolvido poderá colocar sérios problemas à economia europeia.	O problema é muito sério e não se resolve apenas com mais bebés.	None
Em São Paulo, o gás encanado subiu 5,90% no dia 31 de maio.	A taxa ficou 4,05% mais cara a partir do dia 22 de maio.	None
Moore deveria receber alta do hospital na quinta ou sexta-feira, de acordo com Jackie Green, porta-voz da assessora de imprensa do programa.	A estrela inglesa deveria receber alta do hospital em breve, disse Jackie Green, porta-voz da assessora de imprensa do programa.	Paraphrase
E que nem é preciso esperar mais: o Presidente da República pode indigitar já o secretário--geral do PS para formar governo.	O Presidente da República ainda não comunicou quem pretende indigitar para o cargo de primeiro-ministro.	None
Salinger, e forçou o biógrafo a remover muitas citações da obra publicada.	O biógrafo foi forçado a remover muitas citações de seus trabalhos publicados anteriormente.	Entailment
O poder romano se estendeu por todo o Mediterrâneo com uma vitória nas guerras púnicas contra Cartago (hoje Tunísia) e conquistas na Macedônia, Ásia Menor, Espanha e sul da França.	Houve conquistas romanas em Cartago, Macedônia, Ásia Menor, Espanha e sul da França.	Entailment
Nas eleições do ano passado, Edinho atuou na campanha à reeleição de Dilma como tesoureiro da então candidata.	Edinho Silva foi tesoureiro da campanha pela reeleição da presidente Dilma Rousseff no ano passado.	Paraphrase
Na prática, o que se espera é uma regeneração das células afetadas, com a colocação de células estaminais.	Envolvidos neste projeto inovador de tratamento com células estaminais está a Crioestaminal.	None
Vários anos depois, um trabalhador migrante chamado Adolfo Ruiz-Alvarez foi liberado de um hospital psiquiátrico após dois anos de avaliações psiquiátricas e tratamentos com drogas.	A lista de internação do hospital psiquiátrico estadual incluía o trabalhador migrante Adolfo Ruiz-Alvarez por dois anos.	Entailment
Só este ano, a dívida pública está 1,6 mil milhões de euros mais elevada do que o inicialmente reportado.	A dívida pública portuguesa voltou a aumentar em Agosto, atingindo os 229,1 mil milhões de euros.	None
Sua filha, Nina Axelrod, disse à Associated Press que ele morreu dormindo, aparentemente de insuficiência cardíaca.	Axelrod morreu durante o sono de insuficiência cardíaca, disse sua filha, Nina Axelrod.	Paraphrase
Seus representantes legais começaram a se reunir com os advogados dos autores na semana passada para discutir um acordo.	Os advogados da arquidiocese e dos autores começaram a se reunir na semana passada para chegar a um acordo extrajudicial.	Paraphrase
Não é a nossa sociedade.	Não é a nossa sociedade.	Entailment
Nunca pensei que a minha pequena ideia levaria pessoas de todos os sítios a pensar de forma diferente sobre como tiram fotografias.	Nunca pensei que uma ideia tão pequena pudesse mudar a forma como as pessoas tiram fotografias.	Paraphrase
Uma coisa é que você não pode começar a entender o mistério da Índia sem uma visita a Varanasi.	Varanasi é fundamental para entender a região misteriosa da Índia.	Entailment
A decisão unânime sustentou que o estado é constitucionalmente obrigado a estender aos casais do mesmo sexo os benefícios e proteções comuns que decorrem do casamento sob a lei de Vermont.	Vermont adotou o casamento gay.	Entailment
Os policiais conseguiram identificá-lo a partir da comparação com as suas impressões digitais.	A identificação foi possível graças à comparação de impressões digitais.	Entailment
Você não pode alimentar o crescimento econômico real com crédito indiscriminado.	Você não pode incentivar o crescimento se tiver crédito ruim.	Entailment
Podíamos ter voltado ao jogo com um penálti que existiu e não foi marcado.	O jogo tem apito inicial marcado para as 18h00.	None
O tiroteio terá acontecido perto da escola básica da Quinta de Mós, em Fetais, durante a manhã.	A troca de tiros ocorreu no bairro Quinta das Mós, em Fetais.	Entailment
Essa é uma bandeira do CEO da Liga Sul-Minas-Rio, Alexandre Kalil.	Alexandre Kalil, escolhido o seu CEO, trabalha com mão firme para que seja um sucesso.	None
A presidenta Dilma Rousseff iniciou sua agenda desta sexta-feira (9) na Colômbia com encontro com lideranças empresariais do Brasil.	Esta é a primeira visita de estado da presidente Dilma Rousseff à Colômbia.	None
O problema já está resolvido nas versões PS4 e PC, no entanto, uma correção nas restantes versões está iminente.	Para já, o problema está resolvido apenas para as versões para PlayStation 4 e PC.	Entailment
Na terça (22), eles anunciaram o quinto álbum de estúdio deles: Made In The A.M.	Made In the A.M será o quinto álbum deles.	Entailment
Veja como foi o lançamento dos novos iPhones Novos iPhone 6S e 6S Plus foram hoje postos à venda.	Aparentemente, a tela do iPhone 6s Plus é bem resistente.	None
Segundo a mesma fonte, foi encontrada uma mochila abandonada “relativamente próxima” do Supremo Tribunal de Justiça e levou uma evacuação.	Uma mochila abandonada à porta do Supremo Tribunal de Justiça levou uma evacuação.	Entailment
Os investimentos previstos foram reduzidos em US$ 11 bilhões, ou 20% do total anunciado em junho.	A empresa também detalhou o plano de desinvestimentos, previstos em US$ 15,1 bilhões até o próximo ano.	None
Otimista, o ex-zagueiro acredita que os comandados de Pep Guardiola têm tudo para realizarem uma grande campanha.	A terminar, o dirigente dos bávaros defendeu a continuidade de Pep Guardiola no clube.	None
O reparo consiste na atualização do software e será realizado em qualquer concessionária de automóveis Honda, mediante agendamento.	Para efetuar o reparo, o cliente pode se dirigir a qualquer concessionária Honda, mediante agendamento.	Entailment
Um juiz ordenou que a criança fosse mantida sob custódia estadual em 8 de agosto.	Em 8 de agosto, o juiz da corte juvenil Robert Yeates ordenou que Parker fosse colocado sob custódia protetora.	Paraphrase
Pelo menos quatro ficaram feridos na queda de várias rochas.	Ao menos uma pessoa morreu e várias estão feridas.	None
"Ela estava chorando e assustada", disse Isa Yasin, proprietário da loja.	"Ela estava chorando e estava com muito medo", disse Yasin.	Paraphrase
Em duas semanas chegaram a Munique 63.000 refugiados, dos quais 13.000 só no sábado.	Em duas semanas, 63.000 refugiados chegaram a Munique.	Entailment
A polícia diz que a CIBA estava envolvida na importação de qat, uma substância narcótica legal na Grã-Bretanha, mas proibida nos Estados Unidos.	McKinlay disse que a CIBA estava envolvida na importação de qat, uma substância entorpecente legal na Grã-Bretanha, mas proibida nos EUA.	Paraphrase
Na próxima segunda-feira, por volta das 14 horas (CST), funcionários do hospital em Chicago e nas proximidades notarão um aumento repentino de pessoas que se queixam de sintomas semelhantes aos da gripe.	Na mesma época, os funcionários do hospital em Chicago e nas proximidades notarão um aumento repentino de pessoas que se queixam de sintomas semelhantes aos da gripe.	Paraphrase
Johnny estava jogando seu peso novamente na noite passada.	Johnny estava expressando sua autoridade na noite passada.	Entailment
A leste, a grande cidadela bizantina de Ravena domina as estâncias balneares do Mar Adriático.	A cidadela bizantina grande é muito maior que os resorts próximos.	Entailment
O crânio é então perfurado, o cérebro aspirado e isso causa o colapso do crânio para que possa ser removido do canal de nascimento.	O crânio é então perfurado e o cérebro aspirado, causando o colapso do crânio e facilitando a passagem pelo canal de parto.	Paraphrase
A regra, promulgada por uma agência reguladora independente, não está sujeita ao título II do ato.	A regra é promovida por um agente regulador independente.	Entailment
Este pode ser o evento em que a Microsoft vai revelar todas as novidades do sucessor do Surface Pro 3.	Panos Panay apresentou ainda o novo 'tablet' Surface Pro 4 e o novo portátil Micrososft Surface Pro.	None
Mais de 3.200 pessoas, sobretudo crianças, morreram nestas travessias, de acordo com a Organização Mundial das Migrações.	Mais de 3.200 pessoas, principalmente crianças, morreram nestas travessias, segundo a OIM.	Paraphrase
O primeiro ato em seguida à tomada de posse é a eleição do presidente da Assembleia da República.	A nova Assembleia da República pode tomar posse na próxima sexta-feira.	None
Quase 6.000 motoristas e operadores de trens do MTA se juntaram aos mecânicos na linha de piquetes.	Quase 6.000 motoristas do MTA e operadores de trem abandonaram o trabalho em solidariedade.	Paraphrase
Na manhã de quarta-feira, 23, Picciani entregou a Dilma a lista de sugestões com sete nomes.	Nesta quarta-feira (23) a lista contendo os nomes dos indicados foi entregue à presidente Dilma Rousseff.	Entailment
Os especialistas deixam poucas pechinchas reais entre os tesouros antigos, mas é divertido continuar procurando.	As pechinchas são poucas em número, graças aos especialistas.	Entailment
As duas raças coexistiram nos vales mais altos, limpando áreas de terra e estabelecendo pequenas aldeias.	Pequenas aldeias foram estabelecidas pelas duas raças.	Entailment
Enquanto a investigação prossegue não podemos dizer porque é que o avião russo caiu.	Enquanto a investigação ainda decorre não podemos dizer o que causou a queda do avião russo.	Paraphrase
É um gozo enorme ganhar a um histórico como o FC Barcelona.	Entre os 10 melhores do mundo hão de estar cinco jogadores do FC Barcelona.	None
Por isso, Julen Lopetegui terá de fazer alguma gestão.	Julen Lopetegui exige concentração máxima no campeonato.	None
Entre os vinte e poucos anos, que ejaculavam mais de cinco vezes por semana, havia um terço a menos de desenvolver câncer de próstata agressivo mais tarde na vida, dizem eles.	Aqueles que ejaculavam mais de cinco vezes por semana eram menos propensos a desenvolver um câncer de próstata mais tarde na vida.	Paraphrase
Por exemplo, plataformas e software de desktop variam entre as unidades de negócios, dependendo das necessidades exclusivas de cada área de negócios.	As soluções de software e hardware dependem das necessidades de cada negócio.	Entailment
O álbum de banda desenhada conta com personagens bem atuais como o fundador da Wikileaks, Julian Assange.	Neste álbum surgirão oito novas personagens, sendo uma delas Double Polemix, um jornalista gaulês inspirado em Assange.	None
O Therma, na costa norte, ainda é um spa ativo que oferece tratamentos para doenças, do reumatismo à infertilidade.	Therma é um spa ativo que oferece tratamentos para uma ampla gama de condições, do reumatismo à infertilidade.	Entailment
Ainda segundo Tombini, as políticas monetária e fiscal têm que ser manejadas de forma independente.	Tombini ainda considerou que o efeito do câmbio sobre o resultado fiscal é positivo.	None
A nova Galeria de Arte Jehangir, logo atrás do Museu, ilustra as tendências da pintura moderna indiana, incluindo obras de dois dos mais importantes artistas de Mumbai, Tyeb Mehta e Akbar Padamsee.	Tyeb Mehta e Akbar Padamsee são dois artistas importantes de Mumbai.	Entailment
De fato, talvez o lembrete mais vívido dos mouros sejam os olhos sombrios e pensativos de muitos dos ilhéus de hoje.	Os olhos escuros lembram as pessoas dos mouros.	Entailment
As famílias atingidas também estão sem água e sem energia elétrica.	Em toda região, mais de 200 mil residências continuam sem energia elétrica.	None
O Real Madrid joga na sequência contra o Valencia, no Santiago Bernabéu.	O Real Madrid enfrenta o Valencia ainda neste sábado.	None
Cerca de 18% dos homens que tomaram finasterida desenvolveram câncer de próstata, em comparação com 24% do placebo.	Eles descobriram que 6,4% dos homens em uso de finasterida tinham tumores de alto grau, em comparação com 5,1% em uso de placebo.	Paraphrase
Sandra Bullock foi eleita a mulher mais bonita do mundo pela revista "People" nesta quarta-feira, 22.	Sandra Bullock será a capa da revista nesta edição e participa de uma entrevista.	None
Os fundos ganham sempre dinheiro, sejam os jogadores que eles transferem bons ou maus.	Há bons e maus fundos de investimento mas é preciso fazer essa separação.	None
Efromovich e a Associação “Peço a Palavra” sustentam que há ilegalidade do consórcio Atlantic Gateway.	A Autoridade da Concorrência autoriza a venda da TAP ao consórcio Atlantic Gateway.	None
Foram reservadas 13,5% das vagas para iniciativa.	A universidade destinará pouco menos de 14% de suas vagas à iniciativa.	None
O Braga bateu o Slovan Liberec por 1 a 0.	Braga venceu o Slovan Liberec por 1-0.	Paraphrase
"Xuxa Meneghel" vai ao ar todas as segundas, a partir das 22h30.	Xuxa Meneghel já mostrou ser bastante ativa nas redes sociais.	None
O intervalo entre a primeira e a segunda dose deve ser de 180 dias.	A terceira dose deve ser tomada cinco anos após a primeira.	None
Bush também disse que planeja se reunir com cientistas e especialistas jurídicos e não fará uma determinação sobre o projeto por mais algumas semanas.	Bush disse que planeja se reunir com cientistas e especialistas jurídicos e não decidirá o destino do projeto por mais algumas semanas.	Paraphrase
A economia australiana somou bens e serviços no valor de US$ 1,44 trilhão em 2014.	Em 2014, o PIB mexicano foi de US$ 1,283 trilhão.	None
Em causa estão os casos de agressão física que Chris Brown protagonizou, em 2009, contra Rihanna, sua namorada na altura.	Em 2009, Chris Brown se declarou culpado de agredir sua então namorada, a também cantora Rihanna.	None
De todos os casos atendidos nas UPAs, 99,5% são resolvidos nas próprias unidades.	Três novas UPAs (Unidade de Pronto Atendimento) estão sendo construídas em Pindamonhangaba.	None
O casal colocou a fotografia da mesma carta nas redes sociais e rapidamente se tornou viral.	A fotografia da carta foi partilhada milhares de vezes nas redes sociais.	Entailment
O Presidente da República, Cavaco Silva, vai ouvir os partidos com assento parlamentar, na terça e quarta-feira da próxima semana.	Cavaco Silva marcou as reuniões para ouvir os partidos para terça e quarta-feira.	Entailment
Os homens estavam cobrando.	Os homens estavam correndo para ele.	Entailment
No ano de 2015, o indicador acumula alta de 4,33%.	O indicador subiu 0,67% neste mês.	None
