premise	hypo	label
However, the groups reporting directly to the CIO or to an even more senior official viewed this as an advantage because it provided them greater independence.	There are some groups that report to senior officials.	Entailment
Such tools include software that can be used to automatically monitor control effectiveness and information systems activity.	The software tools are useful	None
Since an ACI system is much smaller and uses substantially less steel than an SCR or FGD system, cranes and other lifting equipment can be of low to moderate lifting capacity.	Cranes of large capacity are not required anymore.	None
Some legal aid programs tap the significant resources of other community organizations in an effort to expand their reach.	Some legal aid programs ask for monetary donations from our community organizations.	None
Therefore, because of the immature design, initially manufactured development missiles were hand-made, took longer to build than planned, and suffered from poor quality.	Quality was initially poor because of immature design and insufficient budget.	None
There would be little point in trying to identify a single number as an accurate representation of something this complex.	Besides being almost pointless, it is almost impossible as well.	None
Gross National Saving as a Share of GDP Under the Save	Gross national saving is a very large part of the GDP.	None
LSC statistics for CY 2002 will reflect the input of all these performance measures.	LSC statistics for CY 2002 will reflect the input of all these eggs.	None
Program staff and stakeholders are engaged in a full range of client services, address a full-range of legal problems, and have assumed the responsibility to create greater access and capacity to solve them.	Staff and stakeholders are fully engaged in problem solving.	Entailment
Leandrão entrou na área, pela esquerda, e o meia Marquinhos roubou a bola de carrinho.	O atacante cortou para o meio e Marquinhos deu o carrinho.	None
Data end when the nation begins to dissave in 2047.	When the nation begins to dissave in 2047, data will end.	Entailment
No ano passado foram 730 mil novos contratos.	Faltam ainda 296 mil contratos para serem renovados.	None
The fight over online music sales was disclosed in documents filed last week with the judge and made available by the court yesterday.	The fight over online music sales was disclosed in documents made available Monday by the court.	Paraphrase
After reaching this long-run equilibrium, increased saving and investment yields a higher level of GDP per capita but does not boost worker productivity and economic growth.	Worker productivity may be increased with higher levels of pay.	None
, selling postage stamps, rating and receiving parcels, etc.);	Many new systems have been improved, including the process of selling postage stamps.	None
Quem em Portugal paga tantos impostos talvez não concorde com a Comissão Europeia.	A Comissão Europeia não consegue parar de ingerir-se nas eleições em Portugal.	None
Athur Chioro assumiu o comando da Saúde em fevereiro de 2014.	Chioro já havia comandado a Secretaria de Saúde do município.	None
Carolina é tão importante para Verdades Secretas, que Drica Moraes volta às gravações.	A atriz Drica Moraes voltou às gravações de Verdades Secretas.	Entailment
That means Democrats can block any Supreme Court nominee through a filibuster if they can get 40 of their members to agree.	But Democrats can block any potential nominee through a filibuster if they can get 41 votes.	Paraphrase
It is equivalent to CBO's NIPA projection for Transfers, Grants, and Subsidies less Health, OASDI, and other discretionary spending.	The program for disadvantaged youth will cost the same as NIPA.	None
However, cost models have significant limitations in accuracy unless their underlying assumptions of system size and cost drivers are carefully chosen and reflect the agency's previous experience in system development.	Cost models have major limitations in accuracy.	Entailment
Most DOD programs GAO reviewed did not complete engineering drawings prior to entering the demonstration phase, nor did they bring critical manufacturing processes in control or demonstrate reliability prior to making a production decision.	The Department of Defense (DOD) programs were reviewed by the GAO.	Entailment
The exception occurs when complex projects include unique and specialized features of high mission relevance and limited skill availability in the commercial marketplace (examples would include NASA wind tunnels, VA medical research facilities, and highsecurity military facilities).	There is a possibility for exceptions to occur.	Entailment
It also states that any differences between the two analyses resulted from HCFA's use of more recent or more complete hospital data.	It attributes the differences in the two analyses to HCFA's use of varying hospital data.	Entailment
Such a sequence could be quite	The regulatory steps are put into a sequence.	None
The rule was determined to be an economically significant regulatory action under Executive Order No.	The Executive order comes from the President of The United States of America.	None
Unlike criminal court, where those accused have a constitutional right to a taxpayerfunded attorney, people facing civil matters either have to hire their own lawyer -- often at rates of more than $200 an hour -- or go it alone.	Some are scared to go to court with a lawyer.	None
Gordon explained that because Medicare is prohibited by statute from covering preventive services, it must draw a distinction between treatment and prevention.	Medicare is not allowed to cover preventative services.	Entailment
Leading organizations work to create environments that are conducive to sharing ideas on how information technology can support the businesses and vice versa.	New information technology that supports businesses includes adopting more advanced cell phones.	None
The information developed during a risk assessment forms the foundation or basis upon which management can determine the nature and type of corrective actions needed, and it gives management baseline information for measuring progress in reducing improper payments.	There is a need to reduce improper payments.	None
Com este resultado, o Lokomotiv lidera com 6 pontos, mais 2 do que o Besiktas e 5 do que o Sporting.	O Lokomotiv Moscovo é líder isolado no grupo do Sporting, na Liga Europa.	None
The airline said the results showed that its recovery programme and other initiatives were helping to offset a continued deterioration in revenues.	It said today’s results showed that programme and other measures were helping to offset a continued deterioration in revenues.	Paraphrase
Para os arqueólogos, isso mostrava a certeza que os hominídeos caminhavam de maneira ereta.	Uma das coisas mais importantes sobre Lucy era a maneira como esta caminhava.	None
O exemplo de Madeline pode convencer os pais de filhos com síndrome de Down que podem ter uma existência feliz.	Madeline Stuart é a primeira modelo com síndrome de Down a desfilar na Semana da Moda em Nova Iorque.	None
The purchase authorization portion of the process is the formal approval of the purchase by responsible designated officials within the agency and usually results in the obligation of budget authority.	The purchase authorization portion is the approval.	Entailment
O aviso, o segundo mais grave de uma escala de quatro, vigora entre as 9h00 e as 21h00.	Os avisos decorrem entre as 8h00 de sábado e as 00h00 de domingo.	None
One of the most dramatic changes in priorities proposed by the City Council would shift $25.	The priorities have changed a lot.	Entailment
Segundo informações da 'BBC', Nikki foi diagnosticada com amnésia retrógrada, condição que faz com que o cérebro seja incapaz de criar novas memórias.	Nikki foi diagnosticada com amnésia retrógrada.	Entailment
The postal service would then have a surplus.	Only in 2 of the past 5 years has the postal service had a surplus.	None
According to APHIS, this rule has been reviewed under Executive Order No.	This rule has been reviewed by an Executive order.	Entailment
Automobile includes small trucks.	Small trucks are not great automobiles.	None
No treino tático, Eduardo Baptista utilizou somente oito jogadores de linha.	Nesta manhã, Eduardo Baptista comandou um trabalho tático em campo reduzido nas Laranjeiras.	None
Atlanta's Hartsfield International Airport will test a nationwide security system that will collect fingerprints and take photographs of millions of foreign visitors each year.	Atlanta's Hartsfield International Airport will be the testing site next month for a nationwide security system that will collect fingerprints and take photographs of millions of foreign visitors each year.	Paraphrase
Translational studies that develop methods of adapting already validated interventions into emergency department practice are needed.	Translational studies that develop methods of adapting already validated interventions into emergency department practice are bad for the environment.	None
Então, espero, que meus outros relacionamentos floresçam ao meu redor.	Eu espero que meus futuros relacionamentos floresçam entorno de mim.	Paraphrase
A imprensa divulgou que o Bradesco, Itaú e Santander estão interessados em comprar o HSBC local.	Os principais interessados na operação brasileira seriam Bradesco e Itaú.	None
The IRS said taxpayers can avoid undelivered checks by having refunds deposited directly into their checking or savings accounts.	The IRS said taxpayers can avoid problems with lost or stolen refunds by having refunds deposited directly into personal checking or savings accounts.	Paraphrase
Since then, police divers have searched nearby parts of Long Island Sound looking for the remaining three.	Since then, police divers have searched those waters looking for the remaining three.	Paraphrase
Prepared  Office of Mobile Sources, Office of Air and Radiation, December.	The office of mobile sources is in the office of air and radiation.	Entailment
Ao longo do ano, uma série de acontecimentos perturbaram as relações bilaterais.	Houve um deslizamento estratégico nas relações bilaterais que tem que ser abordado.	None
That means that if the planet is in a season, it will continue to brighten for the next 20 years.	If what scientists are observing is truly seasonal change, the planet will continue to brighten for another 20 years.	Paraphrase
"By its actions, the Bush administration threatens to give a bad name to a just war," the Connecticut Democrat told a Capitol Hill news conference.	"By its actions," Lieberman said, "the Bush administration threatens to give a bad name to a just war."	Paraphrase
Three such vigilante-style attacks forced the hacker organiser, who identified himself only as "Eleonora67]," to extend the contest until 8am (AEST) today.	Three such vigilante-style attacks forced the hacker organizer, who identified himself only as "Eleonora67," to extend the contest until 6 p.m. EDT Sunday.	Paraphrase
Personal saving plays a dual role, ensuring both individuals' retirement security and the nation's economic security.	The nation's economic security revolves around retirees.	None
While LSC will implement these performance measures on January 1, 2001, it will diligently evaluate the chosen method of analysis prior to implementation to ensure it provides useful and meaningful data.	LSC will implement these performance measures on January 1, 2001 at about 3pm.	None
Shares of AT&T climbed 4.4 percent or 90 cents to $21.40, adding to the previous day's gain of 6 percent.	Shares of AT&T climbed 4 percent, adding to the previous day's 6 percent rise.	Paraphrase
Officials with Rescue California, one of the groups leading the recall campaign, called the lawsuit laughable.	The director of Rescue California, the group leading the recall campaign, called the lawsuit "laughable."	Paraphrase
Some magazines, for example, are too heavy to be processed on flat sorting machines and newspapers would be expected to have costs different from those of magazines.	Some magazines weigh too much for the machines in the post office.	None
There is a discussion of the current costs of transplantation and the analysis concludes that the final rule will not substantially raise the costs.	The final rule might raise costs by a very small amount.	None
Eduardo Salvio encontra-se a recuperar da sua lesão ao joelho direito, que o obrigou a ser submetido a uma intervenção cirúrgica.	Eduardo Salvio iniciou uma nova fase do processo de recuperação da lesão grave sofrida no joelho direito.	Entailment
This estimate is based on 26 studies of the value of mortal risks.	This estimate is the only measure of its kind since this is still a fairly new subject.	None
If asked to participate in press briefings sponsored by requesters, GAO will provide support if the press briefing is held in Washington, D.C.	GAO will provide support if the press briefing is held in Washington, D.C., if you are asked to participate in press briefings sponsored by requesters.	Entailment
No final deste mês, o país terá aceitado cerca de 1.800.	Cerca de 1,8 mil serão recebidos até o final deste mês no país.	Paraphrase
As an independent regulatory agency, the Commission is not subject to Title II of the Unfunded Mandates Reform Act of 1995.	Since it is an independent agency, the Commission can ignore requirements of the Unfunded Mandates Reform Act.	Entailment
Note 1: These assumptions apply to our base simulation, Save the Unified Surpluses.	We have a base simulation.	Entailment
This is an alternative to some recent legislative suggestions that the markup on the competitive subclasses as a group must be at least as large as the markup on all other subclasses.	Many corporate heads lobbied for the new markup rules.	None
Clearly, that was the case with our work in the Y2K area and I have no doubt that there are similar issues out there that we must be sure to identify and examine before they become major problems.	There are issues that can become bigger problems in the future.	Entailment
In the second and third year of the grant, CFGM funds will be awarded as a match, with MALS raising at least $3 for every $1 the foundation provides.	CFGM funds will be awarded as a match, with MALS raising at least $3 for every $1 the foundation provides, In the second and third year of the grant,	Entailment
Best  DOD Can Help Suppliers Contribute More to Weapon System Programs.	Suppliers use the DOD for weapon system programs.	Entailment
Baseado em fatos reais, o suspense 'Evereste' segue em pré-estreia este fim de semana.	“Evereste” segue em pré-estreia neste fim de semana.	Entailment
O número de desempregados em agosto corresponde à uma subida de 0,8 % face à estimativa definitiva obtida para julho de 2015.	Já a taxa de desemprego dos jovens situou-se em 31,8% em Agosto, aumentando 0,6 p.p.	None
Initial assessment  For each performance objective in their individual performance plan, senior executives receive an assessment of achieved results, minimally satisfactory, or unsatisfactory.	Initial assessment is very important in evaluating the senior managers' performance in the early stages of their work.	None
It is possible that there might be one large silo serving several units with more than one feed off of it, or, that individual silos may be needed.	It is not impossible that a single silo might serve multiple units.	Entailment
Many advisors try to help their clients meet a short-term value-oriented objective.	Short term objectives are favored because of potential market instability in the future.	None
But Virgin wants to operate Concorde on routes to New York, Barbados and Dubai.	Branson said that his preference would be to operate a fully commercial service on routes to New York, Barbados and Dubai.	Paraphrase
A produção de veículos automotores caiu 19,5% em setembro, na comparação com agosto.	Na comparação com agosto, a fabricação de coletivos avançou 54,2% no mês passado.	None
Researchers must continue to analyze the performance of structured questionnaires and try computer-based screening tools in the ED.	The analysis that the researchers must do will be groundbreaking.	None
Fires in Spain's Extremadura region, which borders Portugal, have forced hundreds of people to evacuate their homes.	Fires in Spain's Extramadura region bordering Portugal, and Avila province forced hundreds of people to leave their homes.	Paraphrase
The purpose here is not to provide reasons or to quantify why the mailer/competitor might be able to do the work for less than the postal service, despite the likelihood that the mailer/competitor's scale of operations will be smaller.	It is likely that a competitor might have a smaller scale of operations compared to the postal service.	Entailment
The categories of the balanced scorecard	The scorecard can be balanced with these categories.	Entailment
Depois ainda houve tempo para um duelo de cantorias entre Romana e Carlos.	O trio Romana/Santiago/Carlos foi o que mais esmiuçado pela anfitriã.	None
Em 2013, havia cerca de 44 mil pendências.	Em termos globais, reduzimos 38% o total de pendências.	None
In adopting the H-2A provision in IRCA, Congress was aware that H-2A workers were allowed	Congress was aware that H-2a workers were allowed.	Entailment
O Sport volta a campo no próximo domingo, quando enfrenta o Coritiba pelo Brasileiro.	Pelo Campeonato Brasileiro, as duas equipes voltam a campo no domingo.	None
O dólar futuro para setembro seguiu movimento contrário, caindo 1,30%, a R$ 3,555.	O dólar comercial caiu 1,35%, sendo cotado a R$ 3,5528.	None
PeopleSoft CEO Craig Conway has described Oracle's $5.1 billion bid as "atrociously bad behaviour from a company with a history of atrociously bad behaviour".	Conway called the move "atrociously bad behaviour from a company with a history of atrociously bad behaviour."	Paraphrase
Control activities can include both prepayment and postpayment mechanisms to manage improper payments.	Prepayment and postpayment mechanisms can ensure proper payments.	Entailment
11As noted in section 3, simulations are illustrative and do not represent forecasts.	simulations are illustrative and do not tell the truth 100% of the time	None
efficient, since the national survey would not be a fishing expedition but targeted to verify initial findings.	The national survey is designed to verify the EPA's findings.	None
Set to open in Jan.	Set to open in January	Entailment
Regional Modeling System for Aerosols and Deposition (REMSAD)	The system can be applied to most regions.	None
VA administers the laws providing benefits and other services to veterans and their dependents and beneficiaries.	Some of these benefits include funding for tattoos and motorcycles.	None
Nesta semana, o dólar já registrou alta de 3,22% e no mês de 5,36%.	Em três sessões, o dólar acumulou alta de 4,30%.	None
Four former Passaic Legal Aid lawyers, who requested anonymity, confirm that those problems drove them and others to leave the program.	The lawyers requested that they remain anonymous.	Entailment
, the excise tax on gasoline).	Tax on gas	Entailment
Department of Housing and Urban Development, Administrative Office of U.S.	The Department of Housing and Urban Development get a lot of funding from the U.S. government.	None
The second statement is that the rate difference should be equal to the average incremental savings for the worksharing program.	The average incremental savings are slightly more at the moment.	None
The new loan raised their mortgage debt $100,000, to $360,000.	The mortgage dept was raised 260K due a new loan.	Entailment
A PEMD report has focused on water  the effectiveness of efforts to improve water quality and the reasons for successes and failures.	The PEMD report was written on an old Apple II computer.	None
These changes provide EPA with approximate targets so that each of the scenarios can be mapped into the AMIGA model.	The changes were made recently by a group of young college coders.	None
Porém, para que essa medida passe a valer, a presidente Dilma Rousseff precisa vetar o texto aprovado na Câmara.	O texto aguarda decisão da presidente Dilma Rousseff sobre sanção ou veto.	None
Nevertheless, GAO is the only agency that can consistently provide the Congress and the executive branch with analysis, options, and recommendations that are long range, broad, in coverage, and integrated in the development and presentation of critical information.	The GAO consistently provides analysis and opinions to congress.	Entailment
3 billion for the period FY 1996 through FY 2002, with annual amounts of $200 million after the initial interim year of $130 million.	3 billion for the period can be used to buy hookers and cocaine.	None
Oito detentos fugiram da Central de Flagrantes de Teresina na madrugada desta quinta-feira (01).	Presos fogem da Central de Flagrantes em Teresina.	Entailment
At least 27 US troops have been killed in hostile fire since Bush's statement.	At least 26 American troops have been killed in hostile fire since major combat was officially declared over on May 1.	Paraphrase
There will be no vote on the issue but those opposed to Robinson's appointment are thought to outnumber those who accept it by around 20 to 17.	There will be no vote on the issue but those opposed to Robinson's appointment are thought to be in the majority.	Paraphrase
When the manager let him in the apartment, Brianna was in her mother's bedroom lying in a baby's bathtub, covered with a towel and watching cartoons.	When a manager let him into the apartment, the youngster was lying in a baby's bathtub, covered with a towel and was watching a TV cartoon channel.	Paraphrase
Snow has been falling regularly for several weeks, heartening those wishing for a traditional white Christmas.	Those wishing for a white Christmas have been heartened.	Entailment
The organizations identified several critical success factors that they viewed as essential to establishing, developing, and maintaining effective information-sharing relationships, which could benefit critical infrastructure protection efforts.	There are over fifty organizations which have identified success factors.	None
In Virginia, Mr. Kilgore, a Republican, accused the court of undermining "Virginia's right to pass legislation that reflects the views and values of our citizens."	The Virginia attorney-general, Jerry Kilgore, accused the Supreme Court of undermining "Virginia's right to pass legislation that reflects the views and values of our citizens".	Paraphrase
Aos 38 minutos, Galhardo cobrou uma falta um pouco antes da entrada da grande área.	Rafael Galhardo cobrou falta da entrada da área e acertou o canto direito.	None
O Fluminense levou 36 gols no Campeonato Brasileiro e o Eduardo Baptista vai conseguindo controlar o time.	Escalação do time do Fluminense: Sem mistérios com o técnico Eduardo Baptista.	None
We included IRS and OPM in our review, given IRS' exemption from certain title 5 personnel provisions and OPM's human capital leadership role in the federal government.	IRS and OPM are included in our review.	Entailment
GAO will usually not solicit agency comments if a report summarizes information from a recently issued GAO report.	The GAO examines different types of agencies.	Entailment
O Prémio José Saramago foi esta manhã atribuído ao romance “As Primeiras Coisas”, ficção de estreia de Bruno Vieira Amaral.	Bruno Vieira Amaral criou neste seu primeiro romance o bairro Amélia.	None
For example, collocating OPM's retirement team members facilitated the sharing of information among members and led to improved work processes and customer satisfaction.	Sharing of information is a vital part of business success.	None
Em 2014, o gasto foi de R$ 394 bilhões, enquanto a receita, R$ 337,5 bilhões.	As intervenções viárias preveem investimento da ordem de R$ 2,7 bilhões.	None
As inscrições para o Enem serão exclusivamente pela internet, no site do exame.	As inscrições vão até o dia 5 de junho, exclusivamente pela internet.	None
It has identified fixes for less than 50 percent of These failures.	The failures have cost the company millions of dollars.	None
Mourinho disse mesmo que a Eva Carneiro e a sua equipa tinham sido ingénuos.	Parece que a história de Eva Carneiro e José Mourinho tem fim à vista.	None
Figure 2: Improved Government Operations Resulting From GAO Recommendations	Government operations are improved as a result of GAO recommendations for budget cuts.	None
If the original requester agrees, the Member can become a co-requester any time before a product is submitted for printing.	If the original requester agrees, the Member can become a side requester.	Entailment
It employs a full- time staff of about 75 lawyers, paralegals, intake specialists, social workers and others.	They have over 70 people employed.	Entailment
An ideal benefits estimate of mortality risk reduction would reflect these human characteristics, in addition to an individual's willingness to pay (WTP) to improve one's own chances of survival plus WTP to improve other individuals' survival rates.	An individual's willingness to pay has a great influence on the survival rates.	None
Like each excess ton of sulfur dioxide, each ton of excess nitrogen oxides or each excess ounce of mercury is a separate violation.	Each ton is a separate violation in and of itself.	Entailment
Legal Services Corporation funds local legal services programs to serve clients in every state, county, and congressional district in the United States as well as in Puerto Rico, the Virgin Islands, Guam and Micronesia.	Legal Services Corporation fund thousands of local legal services programs.	None
It is important to note that the Current Air Quality Rule Retrofit MWe row of the table includes only the projected retrofits under the current air quality rules.	New air quality rules may vastly affect the number of projected retrofits.	None
In 2002, recommendations and requirements issued in the wake of our visits led several programs to substantially modify their intake procedures.	In 2002, recommendations and requirements were issued in a paper format.	None
O DOCLisboa traz, até 1 de novembro, mais de 200 filmes, dos quais 43 são estreias mundiais.	A Competição Portuguesa recebe oito filmes, estreias mundiais, e duas primeiras obras.	None
We, in turn, understand the vital role they play in helping to assure that no client goes unserved.	They have an important role in assuring clients are tended to.	Entailment
Similarly, we used an intermediate resolution grid (12 km x 12 km) to model ozone in inner OTAG states where population density is high and ozone transport is a major problem.	Inner OTAG states need more ozone.	None
The case study seemed a way out.	The case study was thorough in its efforts to gather information.	None
The President's Energy Plan will improve visibility by reducing SO2 and NOx emissions.	Unfortunately the plan will cost a lot of the tax payers' money.	None
About 130,000 U.S. troops remain in Iraq, with others deployed in Afghanistan, South Korea and elsewhere.	About 130,000 US soldiers remain in Iraq, with others serving in Afghanistan, South Korea, Japan, Germany and elsewhere.	Paraphrase
O uruguaio Edinson Cavani marcou e provocou a igualdade no marcador.	Os gols foram marcados por Siebatcheu e Edinson Cavani, ambos em sequência, já no fim.	None
De surpresa, a CBF recebeu a visita de agentes da Polícia Federal na manhã desta quinta-feira.	Sede da entidade recebeu a visita surpresa de agentes nesta quinta-feira.	Entailment
Marcelo Rebelo de Sousa foi mais direto na crítica a governos de gestão prolongados no tempo.	O jornalista Vítor Matos publicou em 2014 uma extensa biografia de Marcelo Rebelo de Sousa.	None
For the reasons we have set forth, the funding condition is invalid.	The funding isn't valid	Entailment
VISA and MasterCard credit cards are accepted, also.	More than one credit card companies are accepted.	Entailment
O ensino superior privado teve este ano um aumento na procura de 30%.	Os cursos mais procurados no ensino superior privado continuam a ser aqueles que têm mais tradição neste sector.	None
Recent audit reports issued by us and by agency inspectors general show that most of the largest federal agencies have significant computer security weaknesses.	There are computer security weaknesses in several federal agencies.	Entailment
Ontem, na médica, constatei que estou dois quilos mais magra do que quando engravidei.	Ontem na medica, constatei que estou 2kg mais magra do que quando engravidei.	Paraphrase
AGA is an educational organization dedicated to the enhancement of public financial management.	AGA is dedicated to makin the public more financially responsible.	None
It will build on the successes of the Acid Rain cap and trade program.	They wanted to take the program to a higher level.	None
As provas da Edição de 2015 do Enem serão realizadas em 24 e 25 de outubro.	As provas do Enem serão aplicadas nos dias 24 e 25 de outubro.	Entailment
This vision became a touchstone for decisions as to program governance, delivery issues, including office staffing, support, training, technology, and increased access to high quality legal advice, brief service and more extensive legal representation.	The vision led to decisions as to program governance, delivery issues, including office staffing, support, training, technology, and increased access to high quality legal advice, brief service and more extensive legal representation.	Entailment
In addition, LSC has begun conducting a thorough review of LSC's regulations.	The review of the regulations was part of a yearly process that LSC had to partake in.	None
She was the only woman in her unit and a member of Teamsters Local 995.	She was the only woman employed as a warehouse worker and heavy equipment operator and the only woman in her Teamsters local.	Paraphrase
Adolescent specialist Dr Michael Cohen, who worked on the study, said doctors had treated eight-year-old children with anorexia - and that he had once treated a four-year-old boy.	Adolescent specialist Dr. Michael Cohen, who worked on the study, said doctors had treated 8-year-old children with anorexia _ and that he had once treated a 4-year-old boy.	Paraphrase
Para a partida contra o Palmeiras, o técnico Roger Machado tem duas dúvidas.	O técnico Roger Machado ganhou um reforço para o importante jogo contra o Palmeiras, no próximo sábado.	None
O caso do helicóptero foi o segundo processo de averiguações que foi instaurado a Paulo Campos.	Ministério da Saúde instaurou processo disciplinar a Paulo Campos.	None
Os Estados Unidos anunciaram oficialmente esta sexta-feira o abandono de um plano que visava treinar e equipar rebeldes na Síria.	Os Estados Unidos anunciaram esta sexta-feira que interrompe o projeto de treino de rebeldes sírios.	Paraphrase
Traditionally, little interaction has occurred between emergency medicine physicians and substance abuse treatment providers.	Emergency medicine physicians don't like substance abuse treatment providers.	None
No ano passado, o governo anunciou a criação do Disque Igualdade Racial, o 138.	O Disque Igualdade Racial está ainda na fase de estudos técnicos.	None
The agent, Bassem Youssef, filed the lawsuit on Friday in Federal District Court for the District of Columbia.	The lawsuit was filed on Friday at the US District Court for the District of Columbia.	Paraphrase
Um homem foi detido com uma pistola e um ônibus foi incendiado.	Durante a operação, um ônibus da viação Algarve foi incendiado.	None
OSI will inform the agency of any serious security issues discovered during these operations shortly after the operations have been completed and before any of the related findings are made public.	The agency will be informed of any security issues prior to the findings being made available to the public.	Entailment
At this time, only weapons systems and space exploration equipment have been identified as Federal mission PP&amp;E for this entity.	For the entity, only weapons systems and space exploration equipment have been identified as Federal mission PP&E at this moment in time.	Entailment
Os investigadores encontraram indícios de que Argolo e Pedro Corrêa receberam dinheiro ilegalmente do doleiro Alberto Youssef.	Já Argôlo é apontado como uma espécie de sócio oculto do doleiro Alberto Youssef.	None
The Impact of  Clinger-Cohen Act Implementation, Laying the Foundation for Year 2000 and Beyond, Eighth Annual ITAA Survey of Federal CIOs, December 1997.	The book was published in December 1997	Entailment
The contradiction between this interpretation and Congress' purpose of providing meaningful representation for H-2A workers is patent.	There are differing interpretations of Congress' purpose of providing meaningful representation for H-2A workers.	Entailment
A month ago, the Commerce Department said GDP grew at a 7.2 percent rate.	A month ago, the Commerce Department estimated that GDP had a grown at a 7.2 percent rate in the third quarter.	Paraphrase
Ele declarou não temer a representação articulada pelo PSOL no Conselho de Ética da Casa.	Nesses dois casos, o processo já seria aberto no Conselho de Ética.	None
A primeira temporada terá apenas 6 episódios.	A atração já foi renovada para uma segunda temporada, que terá 15 episódios.	None
But she didn't say whether she'll certify the two-year $117.4 billion budget for 2004-05.	She said she didn't know yet whether she would certify the budget.	Paraphrase
Os leões deslocaram-se ao pavilhão do HC Braga e chegou a estar em vantagem por 2-0.	Em partida da segunda jornada os leões deslocaram-se ao Minho, onde foram derrotados por 4-2.	None
It suggests that the number of deaths in non-elderly populations (and thus the potential for greater loss of life years) may be significant.	It suggests that the amount of deaths in younger populations may be significant.	Entailment
Izabel Alvares ganhou o prêmio de nova MasterChef Brasil na noite desta terça-feira, dia 15.	A final foi ao ar na noite desta terça-feira (15) com trechos gravados e outros ao vivo.	None
Analyzing Written Material.	They are analyzing the written materials.	Entailment
Oh yeah, Miami, Boston College and Syracuse leaving the Big East to take a seat in the Atlantic Coast Conference.	Boston College, Miami and Syracuse are considering leaving the Big East for the Atlantic Coast Conference by the end of the month.	Paraphrase
Recall that under the assumptions made in this paper, setting the discount at 6 cents is the ECP position, where 6 cents is the cost savings at the margin.	Recall that the paper makes assumptions.	Entailment
O Benfica vai retomar a venda de bilhetes para os jogos da Liga dos Campeões neste sábado, com novas regras.	O Benfica anunciou nesta sexta-feira nova regras para a aquisição de bilhetes para os jogos das competições europeias.	None
The preamble to the final rule contains the Final Regulatory Flexibility Analysis conducted by the FDA.	The fda is proactive in analyzing things.	None
Não teria acontecido se Matt Damon não tivesse dito 'sim'.	E seria um grande passo garantir a nossa sobrevivência.	None
Over 40 invites attended.	Many of the guests who were invited brought guests.	None
ARL's performance measures gauge the relevance of ARL's current work to the agency's long-term goals and give ARL's leaders indicators of productivity and quality.	ARL performance measures are shown to improve productivity and quality.	None
In April, the President convened a Cabinet-level policy review of this issue and was provided with initial recommendations that he accepted and announced on June 11.	The president called for a Cabinet-level policy review in April.	Entailment
Audit Results	Results to be audited.	Entailment
Hoffa, 62, vanished on the afternoon of July 30, 1975, from a Bloomfield Township parking lot in Oakland County, about 25 miles north of Detroit.	Hoffa, 62, vanished on the afternoon of July 30, 1975, from a parking lot in a Detroit suburb in Oakland County.	Paraphrase
Mr Charlton was in the third aisle when a man in a brown suit raced past him with his hands in the air, armed with the stakes.	He said a man in the seventh row in a "brown suit raced past me with his hands raised in the air" armed with sharp stakes.	Paraphrase
Diante da proibição de que manifestantes acompanhassem a votação, deputados do PSOL e do PT deixaram a Assembleia Legislativa antes da votação.	Antes da votação, os deputados do PT e Psol se retiraram da Assembleia Legislativa.	Entailment
Porém, jogando em casa, o Bayer mostrou força e conseguiu reempatar a partida, terminando o jogo em 4 a 4.	O Bayer Leverkusen resolveu começar a partida mostrando que tentaria mandar no jogo desde o começo.	None
Cyr reported that a single question in a primary care setting-Have you ever had a drinking problem?	They asked if you have had a drinking problem.	Entailment
She told Murray, "We ... we have ... the fresh air is going down fast!"	"The fresh air is going down fast!" she screamed at Murray.	Paraphrase
Telecommunications Market	the broadband market	None
Then follow-up interviews would have to do less alcohol intake assessment, and that would mean less intervention effect on the control group.	There would be some follow-up assessments.	Entailment
The Commission did not identify any other statute or executive order imposing procedural requirements relevant to the OASIS rule.	A decision by the Commission is absolutely final and there is no chance for reevaluation of the circumstances of the OASIS rule.	None
By itself, the dollar amount of national saving is not a particularly meaningful indicator of the portion of the nation's income that is not consumed.	National saving's dollar amounts aren't a meaningful indicator of how much the nation hasn't consumed.	Entailment
O Ministério do Interior da Arábia Saudita confirmou o atentado e anunciou a abertura de uma investigação.	Este foi o atentado anti-xiita mais violento na Arábia Saudita nos últimos anos.	None
A Microsoft apresentou na terça-feira (22/09) seu Office 2016.	A Microsoft lança nesta terça-feira (22/09) o pacote Office 2016.	Paraphrase
(1) established senior-level CFO positions, (2) required annual financial statement audits, and (3) set expectations for more modern systems to support integrated management of budget, accounting, and program information.	1.Establish senior level CFO positions 2.Require annual financial statement audits.	Entailment
Winners will be announced in a June 8 ceremony broadcast on CBS from Radio City Music Hall.	Tony winners will be announced June 8 in televised ceremonies from Radio City Music Hall.	Paraphrase
Sony said the PSP would also feature a 4.5-inch LCD screen, Memory Stick expansion slots.	It also features a 4.5 in back-lit LCD screen and memory expansion facilities.	Paraphrase
The industry is working with the FDA "to get firm answers and not just speculation," he told Reuters Health.	Companies are working with the FDA and academics "to try and get some firm answers and not just speculation," Jarman said.	Paraphrase
Officials from one organization were also concerned that they might be held responsible if their advice adversely affected a vendor.	Officials from one organization were also concerned that they may be getting underpaid	None
Essa é uma bandeira do CEO da Liga Sul-Minas-Rio, Alexandre Kalil.	Alexandre Kalil, escolhido o seu CEO, trabalha com mão firme para que seja um sucesso.	None
