premise	hypo	label
Gostava de chegar a San Siro, como todas as outras equipas.	Gostava de ir a San Siro.	Entailment
O treinador sacou William e Wellington e escalou Léo na lateral direita e Lisandro López no ataque.	Na segunda parte da atividade, Léo entrou na vaga de William e Lisandro López substituiu Wellington.	None
Where long-lines used to catch 10 fish per 100 hooks in past decades, they are now lucky to catch one, the study found.	"Whereas long lines used to catch 10 fish per 100 hooks, now they are lucky to catch one," Myers said.	Paraphrase
Ouvi Carlos César dizer que votar no Bloco de Esquerda é votar na direita.	O voto direito é quando uma pessoa sabe para que é que o seu voto vai servir.	None
The hand she lifted was cold as ice… .	The hand was ice cold.	Entailment
Thousands of pounds of fireworks inside the warehouse and packed in the tractor-trailer rig exploded, the Bureau of Alcohol, Tobacco, Firearms and Explosives said.	Thousands of pounds of fireworks inside the Lamb Entertainment's warehouse and packed in the tractor-trailer rig exploded, the ATF said.	Paraphrase
This approach requires a total time of 35 months for seven SCR retrofits.	Thirty five months are required for the seven SCR retrofits.	Entailment
For example, see Analytical Perspectives, Budget of the United States  Fiscal Year 2001, Executive Office of the President, Office of Management and Budget (February 2000), pp. 30-31.	The February 2000 text contains pertinent information regarding this accounting practice.	None
yeah but they have always been a really strong team	They've won all their matches.	None
What is more I will move sky and earth to have the world accept them.	It's important to me that they are accepted by the world.	None
The CFTC has been investigating several energy companies, including at least three Colorado companies, for manipulating energy markets by reporting false natural-gas trading prices to industry publications.	The federal agency has been investigating whether several energy companies manipulated energy markets by reporting false natural gas trading prices to industry publications.	Paraphrase
There is a subtle sexism in  The female domestic tycoon is obliged to behave better than the guys.	The Female Domestic Tycoon is sexist because it says that men are better than women	None
i'd like to have a volunteer come here and rake leaves and  mow the grass and	I'm not able to mow the grass and rake leaves myself.	None
and so you we've got plenty of time to go uh because uh down here in in Houston it's uh the lines are long	We have time since the lines tend to be long.	Entailment
i've got a brown thumb that's what everything turns	My thumb is brown just like how everything ends up.	Entailment
but we can put potatoes in the ground in the middle of May	We can plant potatoes in the middle of May.	Entailment
okay well well where did you come from originally	Did you come from Los Angeles?	None
It was not until 1829 that Rafael Rivera, a Mexican scout, found a spring-fed valley and dubbed it Las Vegas a Spanish name that leaves many modern visitors wondering exactly where  the meadows  really lay.	In 1829 a Mexican scout of Spanish origin found the valley and named it Las Vegas.	None
Costly error or painful recriminations lie on either side of my position.	There are two different things lying on either side of my stance.	Entailment
Behind the church is the 1917 French Mission Building, now used as the Court of Final Appeal.	The church was built after 1917 French Mission Building.	None
Leandrão entrou na área, pela esquerda, e o meia Marquinhos roubou a bola de carrinho.	O atacante cortou para o meio e Marquinhos deu o carrinho.	None
This is why those who elected the [alternative exam] would have an additional obligation-150 pro bono hours owed to the court system in the three years following admission.	They would make sure to do the extra work.	None
No ano passado foram 730 mil novos contratos.	Faltam ainda 296 mil contratos para serem renovados.	None
The fight over online music sales was disclosed in documents filed last week with the judge and made available by the court yesterday.	The fight over online music sales was disclosed in documents made available Monday by the court.	Paraphrase
The collective knowledge comes together and saves them time that they can spend on their cases.	They have been asking nonstop for an online means of accessing the collective knowledge.	None
Dennis Hastert, R-Ill., was elected speaker of the House . Former pro wrestler Jesse Ventura was sworn in as governor of Minnesota.	A former wrestler, thanks to his popularity and dedication, has become the governor of Minnesora.	None
Quem em Portugal paga tantos impostos talvez não concorde com a Comissão Europeia.	A Comissão Europeia não consegue parar de ingerir-se nas eleições em Portugal.	None
Athur Chioro assumiu o comando da Saúde em fevereiro de 2014.	Chioro já havia comandado a Secretaria de Saúde do município.	None
Carolina é tão importante para Verdades Secretas, que Drica Moraes volta às gravações.	A atriz Drica Moraes voltou às gravações de Verdades Secretas.	Entailment
That means Democrats can block any Supreme Court nominee through a filibuster if they can get 40 of their members to agree.	But Democrats can block any potential nominee through a filibuster if they can get 41 votes.	Paraphrase
Turn off on Contri Porti for others.	Contri Porti is well worth stopping and seeing.	None
acid rain yeah that's that's what i was uh	What I was referring to was acid rain.	Entailment
The next inlet is Repulse Bay, a roomy, sandy crescent, with green hills.	Repulse Bay, despite its name, sees large amounts of tourists each year.	None
For mercury, the 1996 National Toxics Inventory was modified based on the 1999 information collection effort for coal utilities and the 2002 MACT implementation for medical waste incinerators, and the 2000 MACT implementation for municipal waste combustors was used.	The 1996 National Toxics Inventory was modified based on information collected in 1999.	Entailment
Seagram's sympathizers pointed out that the product is legal, and dismissed Clinton's warning as a political stunt designed to endear him to parents.	Seagram's sympathizers pointed out that the product is legal and dismissed Clinton's warning as a political stunt.	Entailment
yeah yeah take care of those cats all right bye-bye	Take care of the cats!	Entailment
Productivity is assumed to advance 1.5 percent each year through the end of the simulation period even if investment collapses.	It is assumed that productivity will go up 1.5 percent every year until the simulation period is over.	Entailment
Incumbent commentators noted that this will encourage licensees to wait out incumbents and increase the likelihood that incumbents would have to assume the costs of their own relocation.	If incumbents have to pay for their relocation on their own it could become very costly for them.	None
like a musical like right in the middle of acting they would sing songs or something	I love watching musicals because of the songs amid the acting.	None
Fifteen passed and the rest, feeling the confidence of unmatched hostilities, rushed forward.	they did not expect to meet up with anyone more powerful than themselves.	None
Kids buy again and again in hopes of finding that rare holographic Pikachu.	Kids keep buying because they want to get the rare holographic Pikachu.	Entailment
Com este resultado, o Lokomotiv lidera com 6 pontos, mais 2 do que o Besiktas e 5 do que o Sporting.	O Lokomotiv Moscovo é líder isolado no grupo do Sporting, na Liga Europa.	None
The airline said the results showed that its recovery programme and other initiatives were helping to offset a continued deterioration in revenues.	It said today’s results showed that programme and other measures were helping to offset a continued deterioration in revenues.	Paraphrase
Para os arqueólogos, isso mostrava a certeza que os hominídeos caminhavam de maneira ereta.	Uma das coisas mais importantes sobre Lucy era a maneira como esta caminhava.	None
O exemplo de Madeline pode convencer os pais de filhos com síndrome de Down que podem ter uma existência feliz.	Madeline Stuart é a primeira modelo com síndrome de Down a desfilar na Semana da Moda em Nova Iorque.	None
According to the group's manager, because of the shift in the central group's responsibilities, the members of the group had to change their mind-set from a staff organization to a service organization.	Long meetings were conducting during and outside of business hours to ensure a smooth transition.	None
O aviso, o segundo mais grave de uma escala de quatro, vigora entre as 9h00 e as 21h00.	Os avisos decorrem entre as 8h00 de sábado e as 00h00 de domingo.	None
In the morning Ca'daan dressed and headed to the carpenter's shop.	He wanted to get his weapon repaired.	None
Segundo informações da 'BBC', Nikki foi diagnosticada com amnésia retrógrada, condição que faz com que o cérebro seja incapaz de criar novas memórias.	Nikki foi diagnosticada com amnésia retrógrada.	Entailment
A piece says the food-stamp program is funding the war in Kosovo.	An article proposed that the food stamp system is funding the war in Kosovo.	Entailment
I understand that now; but when did you first begin to suspect Miss Howard?	I am aware of that now, but when did you start to suspect Miss Howard?	Entailment
and it is nice talking to you all righty	I talk to you every day.	None
No treino tático, Eduardo Baptista utilizou somente oito jogadores de linha.	Nesta manhã, Eduardo Baptista comandou um trabalho tático em campo reduzido nas Laranjeiras.	None
Atlanta's Hartsfield International Airport will test a nationwide security system that will collect fingerprints and take photographs of millions of foreign visitors each year.	Atlanta's Hartsfield International Airport will be the testing site next month for a nationwide security system that will collect fingerprints and take photographs of millions of foreign visitors each year.	Paraphrase
And Malaysia offers a showcase of festivals of events and festivities throughout the year as well.	Plenty of events take place in Malaysia all year long.	Entailment
Então, espero, que meus outros relacionamentos floresçam ao meu redor.	Eu espero que meus futuros relacionamentos floresçam entorno de mim.	Paraphrase
A imprensa divulgou que o Bradesco, Itaú e Santander estão interessados em comprar o HSBC local.	Os principais interessados na operação brasileira seriam Bradesco e Itaú.	None
The IRS said taxpayers can avoid undelivered checks by having refunds deposited directly into their checking or savings accounts.	The IRS said taxpayers can avoid problems with lost or stolen refunds by having refunds deposited directly into personal checking or savings accounts.	Paraphrase
Since then, police divers have searched nearby parts of Long Island Sound looking for the remaining three.	Since then, police divers have searched those waters looking for the remaining three.	Paraphrase
Could this anti-missile insurance policy reawaken a Cold War confrontation thought dead, lo, these past 10 years?	Could a Cold War kind of problem begin with this anti-missle philosophy?	Entailment
Ao longo do ano, uma série de acontecimentos perturbaram as relações bilaterais.	Houve um deslizamento estratégico nas relações bilaterais que tem que ser abordado.	None
That means that if the planet is in a season, it will continue to brighten for the next 20 years.	If what scientists are observing is truly seasonal change, the planet will continue to brighten for another 20 years.	Paraphrase
"By its actions, the Bush administration threatens to give a bad name to a just war," the Connecticut Democrat told a Capitol Hill news conference.	"By its actions," Lieberman said, "the Bush administration threatens to give a bad name to a just war."	Paraphrase
Three such vigilante-style attacks forced the hacker organiser, who identified himself only as "Eleonora67]," to extend the contest until 8am (AEST) today.	Three such vigilante-style attacks forced the hacker organizer, who identified himself only as "Eleonora67," to extend the contest until 6 p.m. EDT Sunday.	Paraphrase
Flames and smoke.	Fire	Entailment
yeah i i've  i've seen uh they're they make some plastic edging stuff that comes in like three foot lengths and you can uh you can tape them together and and and put	The three foot plastic edgings are very convenient.	None
Shares of AT&T climbed 4.4 percent or 90 cents to $21.40, adding to the previous day's gain of 6 percent.	Shares of AT&T climbed 4 percent, adding to the previous day's 6 percent rise.	Paraphrase
Officials with Rescue California, one of the groups leading the recall campaign, called the lawsuit laughable.	The director of Rescue California, the group leading the recall campaign, called the lawsuit "laughable."	Paraphrase
On this island paradise, tourists and expatriates coexist side by side with movie stars, artists, the young and trendy, ageing hippies, and, of course, locals, the total residential population being over 80,000.	The total residential population of the island paradise is over eighty thousand.	Entailment
Historical impact of the chairman's choice of cuffs on the discount rate.	If the chairman's choice of cuffs pleased the buyer, the discount rate was higher.	None
Eduardo Salvio encontra-se a recuperar da sua lesão ao joelho direito, que o obrigou a ser submetido a uma intervenção cirúrgica.	Eduardo Salvio iniciou uma nova fase do processo de recuperação da lesão grave sofrida no joelho direito.	Entailment
In a 660-page tome, the MIT psycholinguist popularizes a controversial theory of evolutionary  that the brain is like a computer program that has been shaped by natural selection.	The tome contained other evolutionary theories by MIT psycholinguists.	None
To my surprise, the hat didn't seem to be following me... ...The hat was in front of me.	The hat was teleported from behind me to be ahead of me.	None
No final deste mês, o país terá aceitado cerca de 1.800.	Cerca de 1,8 mil serão recebidos até o final deste mês no país.	Paraphrase
From the back of the cantina emerged a middle-aged Negro.	A dark-skinned man emerged from behind the cantina.	Entailment
Jon climbed the rocks and sat down in the same spot he had two nights ago.	Jon had found the spot he was in previously and settled down in the exact location he had remembered.	Entailment
Poirot spread out his hands apologetically.	Poirot moved his hands in apology.	Entailment
Jon and Susan ate breakfast.	In addition to having breakfast, Jon and Susan also enjoyed large glasses of orange juice.	None
The region divides into an eastern half, Haute-Normandie, along the Seine Valley, similar in scenery to the Ile-de-France; and the more rugged Basse-Normandie to the west, more akin to neighboring Brittany.	The region has 50 square miles of mountains and 20 square miles of forest.	None
It's easy to sort out--as you've probably noticed, when restoring the paint on all the old pieces, I color-matched them to the bedspreads and rugs.	The bedspreads and rugs are color-matched.	Entailment
Baseado em fatos reais, o suspense 'Evereste' segue em pré-estreia este fim de semana.	“Evereste” segue em pré-estreia neste fim de semana.	Entailment
O número de desempregados em agosto corresponde à uma subida de 0,8 % face à estimativa definitiva obtida para julho de 2015.	Já a taxa de desemprego dos jovens situou-se em 31,8% em Agosto, aumentando 0,6 p.p.	None
It describes the reasons for the proposed action and its objectives and legal basis.	The reasons for the proposed action were described.	Entailment
4 Corpse  Some anthropologists say the technology is new but the impulse is old.	There were 4 corpses, some anthropologists saying the technology is new but the impulse is old.	Entailment
for for city use and	Only the city can use it.	None
But Virgin wants to operate Concorde on routes to New York, Barbados and Dubai.	Branson said that his preference would be to operate a fully commercial service on routes to New York, Barbados and Dubai.	Paraphrase
A produção de veículos automotores caiu 19,5% em setembro, na comparação com agosto.	Na comparação com agosto, a fabricação de coletivos avançou 54,2% no mês passado.	None
In Today's Papers for June 5, Scott Shuger	Scott Shuger was in the June 5th edition of Today's Papers.	Entailment
Fires in Spain's Extremadura region, which borders Portugal, have forced hundreds of people to evacuate their homes.	Fires in Spain's Extramadura region bordering Portugal, and Avila province forced hundreds of people to leave their homes.	Paraphrase
What's the melting point of this sky material?  He never did manage to make Sather Garm understand what a melting point was.	Sather could not understand what a melting point is because he is stupid.	None
The pirates may well have been the key to the outcome, for they alone knew the ins and outs of the bayou country, from where the British attack would come.	The pirates are said they could be the key to the outcome which occurred.	Entailment
Depois ainda houve tempo para um duelo de cantorias entre Romana e Carlos.	O trio Romana/Santiago/Carlos foi o que mais esmiuçado pela anfitriã.	None
Em 2013, havia cerca de 44 mil pendências.	Em termos globais, reduzimos 38% o total de pendências.	None
Edinburgh is the home of Scottish Rugby Union, and the stadium can be found at Murrayfield, west of the city center.	There are other rugby stadiums that are based in Edinburgh.	None
O Sport volta a campo no próximo domingo, quando enfrenta o Coritiba pelo Brasileiro.	Pelo Campeonato Brasileiro, as duas equipes voltam a campo no domingo.	None
O dólar futuro para setembro seguiu movimento contrário, caindo 1,30%, a R$ 3,555.	O dólar comercial caiu 1,35%, sendo cotado a R$ 3,5528.	None
PeopleSoft CEO Craig Conway has described Oracle's $5.1 billion bid as "atrociously bad behaviour from a company with a history of atrociously bad behaviour".	Conway called the move "atrociously bad behaviour from a company with a history of atrociously bad behaviour."	Paraphrase
They also regularly hold sheep dog and sheep-shearing demonstrations, all in a covered auditorium, which allows you to watch the shepherds at work without having to stand out on the hillsides.	If you want to watch the shepherds at work, you can go to the auditorium.	Entailment
But the New York Times ' Christopher Lehmann-Haupt describes the book as classic Kundera--skeptical of modernity, unpredictable, and reminiscent of his masterpiece, The Unbearable Lightness of Being .	Christopher Lehmann-Haupt believes that this book is similar to The Unbearable Lightness of Being.	Entailment
Drew knocked on the age-darkened surface of the big door.	Drew knocked on the big door.	Entailment
Readers may vote once in each of the four events.	Readers may vote at some point during the events.	None
A constant dollar is derived by dividing a current dollar amount by a price index.	A constant dollar is from dividing current dollar amount by price index	Entailment
um there was a crime here in McKinney uh a rather heinous murder there was no um remorse shown by uh	The crime really shook up McKinney because crimes don't happen there often.	None
Nesta semana, o dólar já registrou alta de 3,22% e no mês de 5,36%.	Em três sessões, o dólar acumulou alta de 4,30%.	None
They should be ashamed.	They spread rumors about that person.	None
But Heidenry writes that Larry beat Althea more than once, and she told Hustler that she didn't see anything wrong with a man striking a woman.	Heidenry believes it was done in self-defense that's why he didn't have any issue with Larry beating Althea.	None
yeah but that's quite all right i think they just want to have some kind of normal conversation	I guess they just want to have an average conversation.	Entailment
Mykonos is a state of mind as well as a place.	Mykonos is both a state of mind as well as a place.	Entailment
The sheet was blank!	The pen ran out of ink so I couldn't write anything on the sheet.	None
Click to read a letter to the editor criticizing the original version.	All letters to the editor are critical.	None
A delicate rock crystal rhyton on display here shows the sophistication of both workmanship and personal taste in the New-Palace period.	Delicate, hand-made crystal ceremony drinking vessels are on display.	Entailment
Porém, para que essa medida passe a valer, a presidente Dilma Rousseff precisa vetar o texto aprovado na Câmara.	O texto aguarda decisão da presidente Dilma Rousseff sobre sanção ou veto.	None
If it is going to double, then you should buy.	It's a good idea to buy early before the price goes up.	Entailment
France, they say, is the victim of currency speculators, whose ravages President Chirac once likened to those of AIDS.	Currency speculation has hemorrhaged the French economy for decades.	None
Oito detentos fugiram da Central de Flagrantes de Teresina na madrugada desta quinta-feira (01).	Presos fogem da Central de Flagrantes em Teresina.	Entailment
At least 27 US troops have been killed in hostile fire since Bush's statement.	At least 26 American troops have been killed in hostile fire since major combat was officially declared over on May 1.	Paraphrase
There will be no vote on the issue but those opposed to Robinson's appointment are thought to outnumber those who accept it by around 20 to 17.	There will be no vote on the issue but those opposed to Robinson's appointment are thought to be in the majority.	Paraphrase
When the manager let him in the apartment, Brianna was in her mother's bedroom lying in a baby's bathtub, covered with a towel and watching cartoons.	When a manager let him into the apartment, the youngster was lying in a baby's bathtub, covered with a towel and was watching a TV cartoon channel.	Paraphrase
However, the initial regulatory flexibility analysis indicates that the rule will result in a significant decrease in the amount of testing and Commission authorization of computer systems with a resultant reduction in economic burden.	Testing of computer systems will be reduced under this rule.	Entailment
yeah spelled as you would expect	Yes, it is spelled as would be expected.	Entailment
In Virginia, Mr. Kilgore, a Republican, accused the court of undermining "Virginia's right to pass legislation that reflects the views and values of our citizens."	The Virginia attorney-general, Jerry Kilgore, accused the Supreme Court of undermining "Virginia's right to pass legislation that reflects the views and values of our citizens".	Paraphrase
Aos 38 minutos, Galhardo cobrou uma falta um pouco antes da entrada da grande área.	Rafael Galhardo cobrou falta da entrada da área e acertou o canto direito.	None
O Fluminense levou 36 gols no Campeonato Brasileiro e o Eduardo Baptista vai conseguindo controlar o time.	Escalação do time do Fluminense: Sem mistérios com o técnico Eduardo Baptista.	None
The first prong would represent basic reporting applicable to all public companies.	It is vital that any good reporter sticks to the basic reporting methods.	None
Adrin stooped and picked up his rapier.	Adrin picked up his sword.	Entailment
O Prémio José Saramago foi esta manhã atribuído ao romance “As Primeiras Coisas”, ficção de estreia de Bruno Vieira Amaral.	Bruno Vieira Amaral criou neste seu primeiro romance o bairro Amélia.	None
the the black guy that	I was sure it was the African American's birthday.	None
Em 2014, o gasto foi de R$ 394 bilhões, enquanto a receita, R$ 337,5 bilhões.	As intervenções viárias preveem investimento da ordem de R$ 2,7 bilhões.	None
As inscrições para o Enem serão exclusivamente pela internet, no site do exame.	As inscrições vão até o dia 5 de junho, exclusivamente pela internet.	None
oh i like to read too what kind of books do you like	What kind of books do you like?	Entailment
Mourinho disse mesmo que a Eva Carneiro e a sua equipa tinham sido ingénuos.	Parece que a história de Eva Carneiro e José Mourinho tem fim à vista.	None
6 million from funding for court-appointed lawyers to the Legal Aid Society.	6 million was handed to the Legal Aid Society for court-appointed lawyers.	Entailment
EPA analyzed the potential impact on small entities by the Standard Industrial Classification (SIC) code and concluded that there would not be a significant economic impact on a substantial number of small entities.	The Standard Industrial Classification was designed in the 1980s and signed into law in 1993.	None
yeah or they can't yeah they just can't	Yeah, they can't take away your rights	None
We are going through my mother's papers.	They were going through her papers.	Entailment
But what it isn't is a rational way to run an industry.	This idea can lead to drastic changes.	None
Just down the hill beyond the arch, on calle de Cervantes, the Museo de Santa Cruz (Museum of the Holy Crose is housed in the sumptuous 16th-century Hospital of the Holy Crose as notable as the contents within.	The Hospital of the Holy Crose had housed many institutions in his 500 years existence.	None
but uh like i said i stayed in today because i picked up a cold the other day so didn't feel like going outside and doing much	You stayed in the other day.	None
yeah they they'd rather go out there and play in the yard than eat	They would rather play then eat.	Entailment
O DOCLisboa traz, até 1 de novembro, mais de 200 filmes, dos quais 43 são estreias mundiais.	A Competição Portuguesa recebe oito filmes, estreias mundiais, e duas primeiras obras.	None
The executive engages in substantial personal development activities such as attending training courses, reading books, and undertaking projects in order to develop skills.	The activities create improved personal skills.	None
Meanwhile, Sweat's granddaughter called Salt Lake City housing officials, federal housing officials, state officials and several agents of Utah Nonprofit Housing to find out about her grandmother's rights.	All of the officials were very helpful regarding the phone calls that Sweat made.	None
yeah a little bit	Yes, a small amount.	Entailment
Severn scowled at him.	Severn was so mad he hit him.	None
About 130,000 U.S. troops remain in Iraq, with others deployed in Afghanistan, South Korea and elsewhere.	About 130,000 US soldiers remain in Iraq, with others serving in Afghanistan, South Korea, Japan, Germany and elsewhere.	Paraphrase
O uruguaio Edinson Cavani marcou e provocou a igualdade no marcador.	Os gols foram marcados por Siebatcheu e Edinson Cavani, ambos em sequência, já no fim.	None
De surpresa, a CBF recebeu a visita de agentes da Polícia Federal na manhã desta quinta-feira.	Sede da entidade recebeu a visita surpresa de agentes nesta quinta-feira.	Entailment
Marcelo Rebelo de Sousa foi mais direto na crítica a governos de gestão prolongados no tempo.	O jornalista Vítor Matos publicou em 2014 uma extensa biografia de Marcelo Rebelo de Sousa.	None
One of Neuharth's first articulations of his metaphysics came in October 1983, in a speech to the Overseas Press Club in New York.	Neuharth gave a speech to the Overseas Press Club in October of 1983.	Entailment
In fact, the additional fees will ensure wider access to the judicial system for Kentucky's poor, said Geveden, D-Wickliffe.	Those in Kentucky would have better access to the judicial system.	Entailment
O ensino superior privado teve este ano um aumento na procura de 30%.	Os cursos mais procurados no ensino superior privado continuam a ser aqueles que têm mais tradição neste sector.	None
yeah yeah yeah in fact it got some pretty serious deep parts in it so	The deep parts really make you think.	None
Ontem, na médica, constatei que estou dois quilos mais magra do que quando engravidei.	Ontem na medica, constatei que estou 2kg mais magra do que quando engravidei.	Paraphrase
Access to these materials can permit public comments filed on rules to be more informed and targeted to particular issues.	These materials allow comments to be better targeted if they are available.	Entailment
well what's your favorite dish	I think enchiladas are your favorite dish.	None
As provas da Edição de 2015 do Enem serão realizadas em 24 e 25 de outubro.	As provas do Enem serão aplicadas nos dias 24 e 25 de outubro.	Entailment
It was so old that Red's father couldn't tell Red when it had been built.	Red's father hadn't been born when it was built.	None
Over its long history, the cathedral has witnessed many momentous occasions.	The cathedral was originally built as a political statement.	None
She was the only woman in her unit and a member of Teamsters Local 995.	She was the only woman employed as a warehouse worker and heavy equipment operator and the only woman in her Teamsters local.	Paraphrase
Adolescent specialist Dr Michael Cohen, who worked on the study, said doctors had treated eight-year-old children with anorexia - and that he had once treated a four-year-old boy.	Adolescent specialist Dr. Michael Cohen, who worked on the study, said doctors had treated 8-year-old children with anorexia _ and that he had once treated a 4-year-old boy.	Paraphrase
Para a partida contra o Palmeiras, o técnico Roger Machado tem duas dúvidas.	O técnico Roger Machado ganhou um reforço para o importante jogo contra o Palmeiras, no próximo sábado.	None
O caso do helicóptero foi o segundo processo de averiguações que foi instaurado a Paulo Campos.	Ministério da Saúde instaurou processo disciplinar a Paulo Campos.	None
Os Estados Unidos anunciaram oficialmente esta sexta-feira o abandono de um plano que visava treinar e equipar rebeldes na Síria.	Os Estados Unidos anunciaram esta sexta-feira que interrompe o projeto de treino de rebeldes sírios.	Paraphrase
Hospitals could hire physician assistants to handle calls that don't require doctors, but that's expensive.	It would be expensive for hospitals to hire physicians assistants to handle calls that wouldn't require doctors, but it is a possible option.	Entailment
No ano passado, o governo anunciou a criação do Disque Igualdade Racial, o 138.	O Disque Igualdade Racial está ainda na fase de estudos técnicos.	None
The agent, Bassem Youssef, filed the lawsuit on Friday in Federal District Court for the District of Columbia.	The lawsuit was filed on Friday at the US District Court for the District of Columbia.	Paraphrase
Um homem foi detido com uma pistola e um ônibus foi incendiado.	Durante a operação, um ônibus da viação Algarve foi incendiado.	None
Passaic Legal Aid argues that LSC has effectively debarred it from receiving future grants without providing the notice and hearing required by law.	Passaic Legal Aid said LSC will never get another penny.	None
Good science, not just Nobel Prize-caliber science, depends on hypothesis and test, and then the rigorous demonstration that the preferred interpretation of the data was the only interpretation.	The best science is Nobel Prize-caliber science and it depends on hypothesis and testing.	None
Os investigadores encontraram indícios de que Argolo e Pedro Corrêa receberam dinheiro ilegalmente do doleiro Alberto Youssef.	Já Argôlo é apontado como uma espécie de sócio oculto do doleiro Alberto Youssef.	None
The late 15th-century cathedral (Duomo di San Giovanni) cherishes one of Italy's most celebrated (and controversial) relics, the shroud said to have wrapped Jesus after his descent from the crose taking the imprint of his face and body.	The cathedral is over three hundred years old and named Duomo di San Giovanni.	Entailment
SHE WAS ONE OF THEM!	She was just another number	None
A month ago, the Commerce Department said GDP grew at a 7.2 percent rate.	A month ago, the Commerce Department estimated that GDP had a grown at a 7.2 percent rate in the third quarter.	Paraphrase
Ele declarou não temer a representação articulada pelo PSOL no Conselho de Ética da Casa.	Nesses dois casos, o processo já seria aberto no Conselho de Ética.	None
A primeira temporada terá apenas 6 episódios.	A atração já foi renovada para uma segunda temporada, que terá 15 episódios.	None
But she didn't say whether she'll certify the two-year $117.4 billion budget for 2004-05.	She said she didn't know yet whether she would certify the budget.	Paraphrase
Os leões deslocaram-se ao pavilhão do HC Braga e chegou a estar em vantagem por 2-0.	Em partida da segunda jornada os leões deslocaram-se ao Minho, onde foram derrotados por 4-2.	None
I see. A faint expression of relief swept over John's face.	John's face changed to a faint sense of relief.	Entailment
Izabel Alvares ganhou o prêmio de nova MasterChef Brasil na noite desta terça-feira, dia 15.	A final foi ao ar na noite desta terça-feira (15) com trechos gravados e outros ao vivo.	None
3 Given this limitation, attention focuses on several obvious  (1) Should worksharing discounts be offered?	They ask if 25% work sharing discounts should be an option.	None
Oh yeah, Miami, Boston College and Syracuse leaving the Big East to take a seat in the Atlantic Coast Conference.	Boston College, Miami and Syracuse are considering leaving the Big East for the Atlantic Coast Conference by the end of the month.	Paraphrase
probably wouldn't have enjoyed it anyway	I'm glad I didn't go to the park, I wouldn't have enjoyed it.	None
O Benfica vai retomar a venda de bilhetes para os jogos da Liga dos Campeões neste sábado, com novas regras.	O Benfica anunciou nesta sexta-feira nova regras para a aquisição de bilhetes para os jogos das competições europeias.	None
um if they air dry them or heat dry them it dries it right on it and that's terrible	It is impossible to fix if they are heat dried.	None
Não teria acontecido se Matt Damon não tivesse dito 'sim'.	E seria um grande passo garantir a nossa sobrevivência.	None
Nothing could have been more infuriating to them than the sight of Yasser Arafat, the embodiment of Palestinian nationalism, shaking hands with Yitzhak Rabin, Israel's late prime minister.	Yitzhak Rabin was the prime minister of Israel.	Entailment
and so we're all everybody's out planting and buying and	75% of people would rather buy and plant from us than any other garden store.	None
One of the major problems HMOs are facing is inadequate Medicare reimbursement.	Medicare is deliberately reducing how much they are able to reimburse HMOs as a means to protest their practices.	None
oh goodness they're	Oh wow, they're	Entailment
Hoffa, 62, vanished on the afternoon of July 30, 1975, from a Bloomfield Township parking lot in Oakland County, about 25 miles north of Detroit.	Hoffa, 62, vanished on the afternoon of July 30, 1975, from a parking lot in a Detroit suburb in Oakland County.	Paraphrase
Mr Charlton was in the third aisle when a man in a brown suit raced past him with his hands in the air, armed with the stakes.	He said a man in the seventh row in a "brown suit raced past me with his hands raised in the air" armed with sharp stakes.	Paraphrase
Diante da proibição de que manifestantes acompanhassem a votação, deputados do PSOL e do PT deixaram a Assembleia Legislativa antes da votação.	Antes da votação, os deputados do PT e Psol se retiraram da Assembleia Legislativa.	Entailment
Porém, jogando em casa, o Bayer mostrou força e conseguiu reempatar a partida, terminando o jogo em 4 a 4.	O Bayer Leverkusen resolveu começar a partida mostrando que tentaria mandar no jogo desde o começo.	None
You said he went north.	You said that he went northward.	Entailment
She told Murray, "We ... we have ... the fresh air is going down fast!"	"The fresh air is going down fast!" she screamed at Murray.	Paraphrase
spring and well i guess we're still in winter and uh	I wish it was spring.	None
For that, they'll need to sign certain contracts.'	Certain contracts are going to need to be signed to proceed.	Entailment
To combat highway congestion and pollution, L.A. is now building a much-needed light rail network.	Los Angeles hopes to fight pollution by building a light rail network.	Entailment
i mean can you crawl underneath there or is it	Is it large enough to crawl underneath?	Entailment
O Ministério do Interior da Arábia Saudita confirmou o atentado e anunciou a abertura de uma investigação.	Este foi o atentado anti-xiita mais violento na Arábia Saudita nos últimos anos.	None
A Microsoft apresentou na terça-feira (22/09) seu Office 2016.	A Microsoft lança nesta terça-feira (22/09) o pacote Office 2016.	Paraphrase
Since the basic price (for non-presorted mail) has not increased, no one has been made worse off.	Non presorted mails basic price hasn't increased.	Entailment
Winners will be announced in a June 8 ceremony broadcast on CBS from Radio City Music Hall.	Tony winners will be announced June 8 in televised ceremonies from Radio City Music Hall.	Paraphrase
Sony said the PSP would also feature a 4.5-inch LCD screen, Memory Stick expansion slots.	It also features a 4.5 in back-lit LCD screen and memory expansion facilities.	Paraphrase
The industry is working with the FDA "to get firm answers and not just speculation," he told Reuters Health.	Companies are working with the FDA and academics "to try and get some firm answers and not just speculation," Jarman said.	Paraphrase
yes uh-huh oh i'd like to go anywhere you know i just like to go	I really enjoy getting away and traveling.	Entailment
Essa é uma bandeira do CEO da Liga Sul-Minas-Rio, Alexandre Kalil.	Alexandre Kalil, escolhido o seu CEO, trabalha com mão firme para que seja um sucesso.	None
I did far worse than that.	I did bad things.	Entailment
