premise	hypo	label
"As expected, second-quarter sales were weak driven by the combination of declining retail inventories and market-share losses," said Robert A. Eckert, chief executive.	"As expected, second-quarter sales were weak driven by the combination of declining retail inventories and market-share losses," Chief Executive Robert Eckert said in a statement.	Paraphrase
Vicki taught us how to talk to these people without talking down to them.	They learned not to talk down to people.	Entailment
O novo treinador do Atlético-PR assume o time em um momento complicado.	O novo treinador será apresentado oficialmente pelo Atlético-PR nesta segunda-feira.	None
"It's a terrible tragedy, people who were on the way home, all of a sudden, taken from us," Bloomberg said at a dockside news conference.	"People who were on their way home, all of a sudden taken from us," Mr. Bloomberg said of the collision.	Paraphrase
A Apple não ofereceu seu registro de vendas para o SmartWatch.	Após o lançamento do Apple Watch, a empresa Pebble registrou uma alta nas vendas de seus smartwatches.	None
October gasoline prices settled 1.47 cents lower at 78.70 cents a gallon.	October heating oil ended down 0.41 cent to 70.74 cents a gallon.	Paraphrase
Os bancos gregos reabriram as portas três semanas depois de terem fechado.	Os bancos gregos reabriram esta segunda-feira, 20 de Julho, as portas.	None
Bush said the United States was reviewing documents and interviewing Iraqis in an intensive effort to support the still unproven claim that Saddam had forbidden weapons.	Bush said the United States was reviewing documents and interviewing Iraqis in an effort to support the administration's still unproven claim that Saddam Hussein had weapons of mass destruction.	Paraphrase
"You know I have always tried to be honest with you and open about my life," Limbaugh, 52, said during a stunning admission aired nationwide.	"You know I have always tried to be honest with you and open about my life," Limbaugh said Friday on his program.	Paraphrase
A estimativa da taxa de desemprego no longo prazo permaneceu entre 5,0% e 5,2%.	As previsões de desemprego foram mantidas entre 4,9% e 5,1%.	None
Historicamente, a Copa América é sempre muito complicada.	O Brasil ficou 40 anos sem ganhar a Copa América e continuou jogando.	None
The two blond opponents appeared almost identical in matching powder-blue outfits – to their dismay.	The two blond opponents appeared almost identical because they wore matching powder-blue outfits - to their dismay."	Paraphrase
Parlamentares analisarão nesta terça-feira 32 vetos feitos por Dilma a propostas aprovadas pelo Legislativo.	Na pauta, estão 32 vetos da presidente Dilma Rousseff a projetos aprovados pelo Congresso.	Entailment
A princesa Charlotte, segunda filha de William e Kate Middleton, nasceu no dia 2 de maio.	Charlotte também é o nome do meio da irmã de Kate Middleton, Pippa.	None
O download do aplicativo é totalmente gratuito e já está disponível inclusive na versão brasileira da iTunes App Store.	Google Keep está disponível a partir de agora na App Store gratuitamente.	None
Várias personaliddes portuguesas assinaram uma petição pela intervenção do governo português na libertação de Luaty Beirão.	É imperativo que o Governo português tome uma posição e publicamente exija a imediata libertação de Luaty Beirão.	None
Recorde-se que em 2011 a abstenção ficou nos 42% e, em 2009, nos 40,3%.	Logo de 1975 para 1976 a taxa de abstenção saltou dos 8,5% para os 16,7%.	None
Esta terça-feira, leva "Uma noite na lua" ao teatro Tivoli, em Lisboa.	Gregório Duvivier regressa a Lisboa com "Uma Noite na Lua", no teatro Tivoli.	None
A jornalista Christiane Pelajo, 44 anos, não é mais apresentadora do Jornal da Globo.	Acabou a saga de Christiane Pelajo à frente do 'Jornal da Globo'.	Entailment
James Holmes escapou à pena de morte porque os jurados não foram unânimes.	Holmes evitou a pena de morte porque o júri não foi unânime nesta decisão.	Paraphrase
Despite their differences, U.S. and EU leaders said there were areas of agreement.	Despite these and other differences, U.S. and EU leaders insisted they were working well together.	Paraphrase
Explorar ao máximo durante todo o programa para conscientizar as pessoas sobre a importância da doação de leite humano.	Nesta quinta-feira (1º) é comemorado o Dia Nacional de Doação de Leite Humano.	None
Já o Crystal Palace segue em terceiro, com 8 pontos somados.	Já o Crystal Palace segue com oito pontos, mas ainda assim permanece entre os primeiros colocados.	Entailment
Na zona urbana, a meta era imunizar 118.370 animais.	A meta é vacinar três mil animais na cidade.	None
Jim Furyk celebrated his first Father's Day as a father by winning his first major golf championship.	His first Father's Day as a dad, his first major as a champion.	Paraphrase
O volante Valencia, com dores na panturrilha esquerda, também preocupa.	Já o colombiano Valencia segue em tratamento da panturrilha esquerda.	None
Democrats currently hold a 17-15 advantage in the state's congressional delegation.	The Texas congressional delegation now is 17-15 Democratic.	Paraphrase
Aos 28 minutos, Bruno fez uma bonita jogada pela direita e cruzou para Luis Fabiano.	Bruno cruzou e Luis Fabiano concluiu à direita do gol de Fábio.	None
Os citizens foram surpreendidos em casa e caíram com estrondo aos pés do West Ham.	Na primeira subida ao ataque do West Ham, Moses castigou os Citizens.	None
Sem vitória pessoal, ou profundidade, o sistema ofensivo do time da casa era insuficiente, e seguia sem conseguir criar.	Bakkali havia entrado e dado mais profundidade ao time, mas era insuficiente.	None
A sexta edição da Vogue Fashion’s Night Out levou centenas de pessoas às ruas da capital portuguesa.	Sara Matos foi uma das personalidades que esteve presente no Vogue Fashion Night Out.	None
Canada Post, Consignia (Royal Mail), Posti Finland and La Poste supplied the percentages of delivery and mail processing costs to us.	Percentages of mail processing costs were supplied by the Canada Post.	Entailment
The preamble to the final rule evaluated and responded to comments.	The final rule had a preamble.	Entailment
As passwords deixarão de ser obrigatórias no acesso à app de email do Yahoo.	A app de email do Yahoo foi totalmente redesenhada.	None
In addition to its direct spending, the federal government offers tax incentives to encourage nonfederal saving and investment.	The federal government also offers tax incentives to promote saving and investment unrelated to federal govt, in addition to direct spending.	Entailment
Meus pensamentos estão com John e Alicia e a família.	A mulher de Nash, Alicia, também morreu no acidente.	None
Segundo o jornal, o Chile sofre 43% dos terremotos do planeta.	Segundo o governo do Chile, cinco pessoas morreram por causa deste terremoto.	None
Não é uma empresa apenas da Isla Link, mas também da Telebras e de um terceiro investidor.	A direção da empresa será dividida ao meio entre Isla Link e Telebras.	None
O advogado João Araújo recorre da prisão preventiva de José Sócrates, considerando que tem "muito bons fundamentos".	O ex-motorista de José Sócrates João Perna, em prisão preventiva desde novembro, passa a prisão domiciliária.	None
Overall, students are most likely to be taught by a 15-year veteran with a growing workload and slightly eroding interest in staying in teaching, the work-force portrait shows.	The average teacher is a 15-year veteran with a growing workload and slightly eroding interest in staying in teaching, the work force portrait shows.	Paraphrase
Nor will community development help be sacrificed.	Community development assistance will not be sacrificed.	Entailment
Nos habeas corpus que apresentou, Thomaz aparece como morador da cidade de Campinas.	Esta não é a primeira solicitação de habeas corpus de Maurício Thomaz.	None
Moose frequently criticizes reporters and news organizations in the book, especially those that reported on leaks from investigators.	He frequently criticizes the press, especially reporters and news organizations that reported on leaks from investigators.	Paraphrase
Viewed simply, four specific discounts are now being offered.	There are now several different discounts being offered.	Entailment
A $5 billion dollar-denominated portion has seen about $19 billion of bids, investors said.	A $5 billion dollar-denominated portion from GM drew about $21 billion of bids, an analyst looking at the deal said.	Paraphrase
O terceiro é João Antonio Bernardi Filho, representante no Brasil da empresa italiana Saipem.	O segundo a ser chamado foi o empresário João Antonio Bernardi Filho.	None
O zagueiro Gonzalo Rodríguez bateu no ângulo de Buffon, 1 a 0 para a Fiorentina.	Pirlo cometeu pênalti, Gonzalo Rodríguez cobrou e converteu.	None
This is just the latest movement in a continuing trend towards open source support of business applications.	This is just the latest movement in a continuing trend toward open-source support among business application vendors.	Paraphrase
2 million budget so that just 32 percent came from federal programs.	32 percent of the 2 million budget came from federal programs.	Entailment
A segunda maior operadora eólica em Portugal, a Iberwind, conta atualmente com 31 parques, correspondentes a 684 megawatts em operação e 42 megawatts em construção, escreve a agência Lusa.	A Iberwind é a segunda maior operadora eólica em Portugal com um total de 31 parques.	Entailment
Accurate and Timely Recording of Transactions and Events	Accurate and quick transaction and event recording	Entailment
Seleção das quinas precisa apenas de um ponto para se apurar para o Euro2016.	Basta um ponto à equipa das 'quinas' para garantir a presença para o Euro2016.	Paraphrase
No Altis, quartel-general do PS, o ambiente já antevia a derrota.	No quartel-general do PS, no hotel Altis, a entrada dos dirigentes marca o ritmo da comunicação social.	None
Todas as meninas entre 9 e 14 anos devem procurar a unidade básica.	A vacina contra HPV é indicada para adolescentes de 9 a 11 anos com três doses.	None
All other sectors and total household mail have suffered either volume decline or anemic growth rates.	Household mail has suffered volume decline or anemic growth rates.	Entailment
But butterflies exposed to an earlier light cycle, from 1am to 1pm, orientated themselves towards the south-east.	But butterflies housed under an earlier light cycle, 1 a.m. to 1 p.m., flew toward the southeast.	Paraphrase
Health Care Financing Administration, Department of Health and Human  Medicare Program; Changes to the Hospital Inpatient Prospective Payment Systems and Fiscal Year 1997 Rates	There are changes to the Hospital Inpatient Prospective Payment Systems and Fiscal Year 1997 Rates coming down the line to the Health Care Financing Administration and Department of Health and Human Medicare Program who need to be fully aware of in order to effectively implement.	Entailment
Authorities said the bodies of a man and woman were recovered on Friday from a camping ground in nearby Devore, where a wall of mud destroyed 32 caravans.	Two other bodies were recovered on Friday from a campground in nearby Devore, where a wall of mud destroyed 32 trailers.	Paraphrase
Luís Filipe Vieira falou na quinta-feira à noite e «respondeu» a Bruno de Carvalho.	A resposta de Luís Filipe Vieira a Bruno de Carvalho é o principal destaque da imprensa desportiva desta sexta-feira.	None
Alguns familiares de vítimas assistiram ao julgamento.	A decisão causou comoção entre os familiares de vítimas.	None
Fora das conversações estiveram os representantes do regime sírio de Bashar Al-Assad e da oposição.	O destino do presidente sírio Bashar al-Assad continua a dividir Washington e Moscou.	None
The most recent was in 1998, when Dr Barnett Slepian was killed in his home in Amherst, New York.	The most recent killing was in 1998, when Dr. Barnett Slepian was shot and killed in his home in Amherst, N.Y.	Paraphrase
O telescópio Kepler encontrou, na estrela KIC 8462852, na constelação Cygnus, uma variação de luz incomum.	Foi na constelação Cygnus que o telescópio Kepler mostrou algo extremamente invulgar.	Entailment
Se você não consegue se adaptar ao Windows Phone, adquirir o Lumia 535 pode ser um pouco arriscado.	O Windows Phone 8.1 roda com fluidez no Lumia 535.	None
O Corpo de Bombeiros não informou para onde foram as outras vítimas.	Três pessoas morreram no local, de acordo com o Corpo de Bombeiros.	None
Foi divulgado o trailer da décima segunda temporada de Grey’s Anatomy.	A próxima temporada de Grey’s Anatomy estreia no dia 22 de setembro nos Estados Unidos.	None
Entidades que não o Sporting, reconhecem o nosso plantel como o mais valioso dos três grandes.	Os especialistas reconhecem que temos o plantel mais valioso dos três grandes.	None
Começou à 0h deste domingo o horário de verão, quando os relógios devem ser adiantados em uma hora.	Começou neste domingo às 0h o horário de verão.	Entailment
A posição da instituição lisboeta gerou contestação, já que o Instituto Superior Técnico integra a Universidade de Lisboa.	O Instituto Superior Técnico faz parte da Universidade de Lisboa.	Entailment
Em Coimbra, ex-ministro das Finanças grego propôs a "democratização" das instituições europeias.	O ex-ministro das finanças grego diz que, na prática, o BCE não existe.	None
Audit Results	Results to be audited.	Entailment
O festival de 2016 vai realizar-se em Estocolmo, na Suécia, nos dias 10, 12 e 14 de maio.	A edição de 2016 vai realizar-se em Estocolmo, na Suécia.	Entailment
In 1986, Congress passed the Immigration Reform and Control Act of 1986, which expressly authorized LSC recipients to provide legal assistance to H-2A workers and Special Agricultural Workers (SAWS).	Congress passed an act to reform immigration policy.	Entailment
Peterson, 30, was arrested in La Jolla April 18 after the two bodies were identified through DNA tests.	Peterson was arrested near Torrey Pines Golf Course in La Jolla on April 18, the same the day the bodies were identified through DNA testing.	Paraphrase
Quatro bombeiros sofreram queimaduras de segundo grau neste fim de semana na Califórnia e continuam hospitalizados.	Quatro bombeiros tiveram de ser hospitalizados devido a queimaduras de segundo grau.	Entailment
João Manzarra anunciou na sua página oficial do Facebook que está de partida para ajudar os refugiados.	João Manzarra anunciou no Facebook que irá viajar para ajudar os refugiados.	Paraphrase
The owner and operator of any facility subject to this title shall be required to install and operate CEMS to monitor the emissions from each affected unit at the facility, and to quality assure the data, for -	CEMS is a system that monitors emissions from an effected unit at the facility.	Entailment
synthetic seawater spiked with KCl.	ocean water has KCI in it.	Entailment
Based on current evidence, screening should be undertaken using one or a combination of structured questionnaires.	One or more questionnaires should be involved in the screening process.	Entailment
In his August 2, 2001, letter to both Houses of Congress, the Vice President raised a number of objections to providing the information we requested.	The VP wrote the letter to Congress.	Entailment
Some contributions may represent saving that would have occurred even without the tax incentives or amounts merely shifted from taxable assets or even financed by borrowing.	Some contributions may represent saving that would have occurred even without the tax incentives	Entailment
Steve Jobs é uma figura que continua a despertar curiosidade pela maneira como criou a Apple aos 25 anos.	Steve já criara a Apple aos 25 anos.	Entailment
He urged the US to provide clear rules on what would happen at possible trials.	Government sources said Mr Howard urged the US to provide clear rules governing any potential trials.	Paraphrase
Its keywords are supported by Chinese language Web portals.	Chinese language Web portals also support 3721 keywords, the Web site said.	Paraphrase
Um jogo entre o Larissa e o Ergotelis da segunda divisão do campeonato grego de futebol teve um episódio insólito.	Na segunda divisão grega num jogo entre o AEL Larissa e o Ergotelis aconteceu algo insólito.	Paraphrase
A aposta é que sejam divulgados os aguardados Lumia 950 e Lumia 950 XL.	Fotos do possível Lumia 950 XL vazadas em agosto deste ano.	None
Programa de concessões prevê investimentos de R$ 198,4 bi em infraestrutura.	A partir de 2019, o programa prevê investimentos de R$ 129,2 bilhões.	None
LAP's current funding primarily comes from the state's two largest bar associations and private donations.	Private donations and the state's two largest bar associations provide funding for LAP.	Entailment
Services are expanding, however, thanks to a $1 million public fund drive, that is $59,400 short of its goal.	A public fund drive allowed services to expand.	Entailment
Hunt's attorneys filed a motion late Monday in Forsyth Superior Court to have Hunt's murder conviction thrown out.	Hunt's attorneys filed a motion Monday seeking to have Hunt's conviction thrown out based on the new evidence.	Paraphrase
Deposit fund transactions.	Money can be deposited into funds.	Entailment
Em 54 meses (entre abril de 2011 até agora) a Bovespa perdeu US$ 1,05 trilhão.	Desde então, a Bovespa perdeu 1,05 trilhão de dólares.	Entailment
Também o presidente da Turquia, Recep Tayyip Erdogan, condenou este ataque terrorista.	O Governo turco admite que tenha sido um ataque terrorista.	None
SARS, the deadly respiratory disease first detected in China last November, gave the agency its first real test of a new state-of-the-art emergency operations center.	And SARS, the deadly respiratory disease first detected in China last November, tested the agency's new state-of-the-art emergency operations center.	Paraphrase
O juiz é responsável por conduzir a Operação Lava Jato.	O STF pediu informações ao juiz da Lava Jato.	None
"The fire calmed down considerably overnight, then it rained," said Andy Lyon, spokesman for the fire south of the city.	"The fire calmed down considerably overnight, then it rained," said Andy Lyon, spokesman for the Douglas County fire command center.	Paraphrase
The head of the panel -- Tillie Fowler, a former US representative from Florida -- told present and past commanders that cadets don't trust them.	The head of the panel, former Rep. Tillie Fowler of Florida, told present and past commanders that cadets don't trust them.	Paraphrase
These models can help the auditor assess whether the acquisition's estimated cost and schedule are reasonable.	The models will help to estimate cost and schedule.	Entailment
E a quadra contou com 8700 ganhadores que vão levar R$ 788,76.	Os 8.700 acertadores da quadra levam o prêmio de R$ 788,76.	Paraphrase
Os jogadores que não tiverem oportunidade de marcar presença na Paris Games Week poderão acompanhar a conferência da Sony em direto na Internet.	Os jogadores interessados poderão experimentar o PlayStation VR na Lisboa Games Week, foi anunciado pela PlayStation Portugal.	None
A torcida para Sartori era formada por alguns prefeitos e assessores de partidos da base de apoio ao governador.	Os três partidos fazem oposição ao governo Sartori.	None
Survey of Consumer Finances collects information on total cash income before taxes for the calendar year preceding the survey.	Consumer Finances surveys are conducted to gather information on income.	Entailment
The case study as a research method has evolved over many years of experience but evaluative use of the method has been more limited.	Over the years the case study has evolved, however the evaluation usage of the method has been limited greater.	Entailment
PeopleSoft's board now has 10 business days to evaluate the Oracle offer and make a recommendation to its shareholders.	Nevertheless, PeopleSoft must review Oracle's tender offer and make a recommendation to shareholders.	Paraphrase
A Nebulosa Borboleta (ou Nebulosa Inseto) foi registrada pelo telescópio Hubble nesta fotografia.	Nesta sexta, o telescópio espacial Hubble completa 25 anos.	None
, heritage assets, Federal mission PP&amp;E), uncertain historical cost basis (e.g.	There can be an uncertain historical cost basis.	Entailment
The LSC contract required NCPL to produce a 250-page Poverty Law Manual that introduces advocates to the fundamentals of poverty law.	The NCPL requires a 250-page Poverty Law Manual.	Entailment
The epidemic began in November in the mainland's Guangdong province, but the People's Republic of China refused to report truthfully about its spread for four months.	The PRC epidemic began in Guandong province in November, but the Communist Party government refused to report truthfully about its spread for four months.	Paraphrase
Uma semana depois, no dia 19 de abril, Gray morreu no hospital por causa da lesão.	Gray morreu no dia 19, após seu encontro com a polícia.	None
Agora estou feliz de poder realizar este sonho.	Estou muito feliz de poder vestir a camisa do Palmeiras.	None
A Rede conseguiu comprovar o apoio popular de mais de 498 mil assinaturas -sendo que eram exigidas cerca de 487 mil.	São necessárias 484 mil assinaturas para aprovar um partido.	None
A vacina contra dengue demonstrou 66% de eficácia contra os casos da doença por qualquer sorotipo.	A chegada da vacina contra dengue no Brasil está prevista para 2016.	None
He said they lied on a sworn affidavit that requires them to list prior marriages.	Morgenthau said the women, all U.S. citizens, lied on a sworn affidavit that requires them to list prior marriages.	Paraphrase
The defeat of the ninth seed Daniela Hantuchova on Wednesday was the only thing to disrupt an otherwise orderly second round in Serena Williams's half of the women's draw.	The defeat of the ninth seed Daniela Hantuchova on Wednesday was the only thing to disrupt the otherwise orderly second-round progress in the Serena Williams half of the women's draw.	Paraphrase
There were no plans to build permanent US bases in Africa, Pentagon officials said.	There are no plans to build permanent U.S. bases in Africa, Defense Department officials say.	Paraphrase
These distribution keys appear to reasonably reflect the distribution of inbound of mail, subject to the caveats above.	The distribution of inbound mail is reflected by these distribution keys.	Entailment
Ele ficou desesperadamente triste por saber que Caio César, voz brasileira de Harry Potter, morreu aos 27 anos.	Caio César Melo dublou, além de Harry Potter, mais 20 personagens.	None
Betty Lago nasceu no Rio, em 1955, e começou a carreira como modelo nos anos 1970.	Betty Lago começou sua carreira como modelo.	Entailment
Final Heavy-Duty Engine / Diesel Fuel  Air Quality Estimation, Selected Health and Welfare Benefits Methods, and Benefit Analysis Results.	Estimates for Diesel Fuel Air Quality/Heavy-Duty Engine Final, Chosen Health & Welfare Methodology, and Benefits and their Analytical Results.	Entailment
O treinador Julen Lopetegui continuou esta sexta-feira a preparação da sua equipa para o encontro com o SC Braga.	O treinador, Julen Lopetegui, não poderá também contar com Maicon, a recuperar de lesão.	None
For details about the Domestic Violence Legal Assistance Program, call 601-948-6752.	If you need information about the Domestic Violence Legal Assistance Program, call 601-948-6752.	Entailment
O advogado tem o apoio do relator da indicação, o senador Alvaro Dias.	As mensagens estão sendo encaminhadas ao senador Alvaro Dias.	None
"Prospects for the whole Canadian aerospace industry are improving with recent developments contributing to the enhancement of the aircraft financing capability in this country," Mr. Tellier said.	"Prospects for the whole Canadian aerospace industry are improving with recent developments contributing to the enhancement of aircraft financing in this country," said Paul Tellier, Bombardier chief executive.	Paraphrase
De Itália também chegou uma notícia surpreendente: Mario Balotelli marcou um golo.	Balotelli não marcava num jogo oficial desde 19 de Fevereiro.	None
Com as duas equipes marcando forte, Barcelona e Bayern de Munique tiveram dificuldades para impor o seu jogo.	Na próxima terça-feira, o Bayern de Munique recebe o Barça na Allianz Arena.	None
A capa da revista americana "Billboard" deste mês traz ninguém menos que Selena Gomez.	Selena Gomez fez uma revelação bombástica ao ser entrevistada pela revista Billboard.	None
República Checa, Hungria, Eslováquia e Roménia votaram contra e a Finlândia absteve-se.	A República Checa, a Eslováquia, a Hungria e a Roménia não concordaram com a proposta.	Entailment
Geoghan, 68, was taken to Leominster Hospital, where he was pronounced dead at 1:17 p.m.	Mr. Geoghan was taken to the University of Massachusetts Memorial Health Alliance Hospital in Leominster, Mass., where he died at 1:17 p.m.	Paraphrase
Vasco ainda vai jogar contra os semifinalistas da Copa do Brasil no Brasileiro.	Vasco e São Paulo decidem, nesta quarta-feira, uma vaga na semifinal da Copa do Brasil.	None
The SEC has submitted to our Office a cost-benefit analysis of the final rule.	We received a cost benefit analysis from the SEC.	Entailment
The field work standards for performance audits relate to planning the audit, supervising staff, obtaining sufficient, competent, and relevant evidence, and preparing audit documentation.	The field work standards for audits are related to the planning stage.	Entailment
Nesta categoria, "88:88", de Isiah Medina, arrecadou uma Menção Honrosa para Melhor Primeira Obra nesta categoria.	A produção canadiana 88:88, de Isiah Medina, recebe a menção honrosa para Melhor Primeira Obra.	Paraphrase
Osama Abdul Mohsen será o novo treinador de futebol do Getafe, em Espanha.	Era para a Alemanha que Osama Abdul Mohsen também queria ir.	None
Licenciado em Teologia pela Universidade Católica Portuguesa, fez posteriormente um mestrado em Teologia Sistemática e leccionou na extensão a UC na Madeira.	Fez a licenciatura e o mestrado na área da Teologia, na Universidade Católica Portuguesa.	Entailment
Ambos são alvos de inquéritos da Lava Jato que tramitam no Supremo.	Ambos estão sendo investigados em inquéritos da Operação Lava Jato.	Entailment
"While many good people work in the telemarketing industry," Bush said in prepared remarks, "the public is understandably losing patience with these unwanted phone calls, unwanted intrusions.	While he said "many good people work in the telemarketing industry, the public is understandably losing patience with these unwanted phone calls, unwanted intrusions.	Paraphrase
Ricardo Salgado estava em prisão prisão domiciliária sob vigilância da PSP desde 24 de Julho.	Ricardo Salgado estava em prisão domiciliária desde 24 de Julho.	Entailment
For the reasons we have set forth, the funding condition is invalid.	The funding isn't valid	Entailment
Police said they believe Cruz knew of the girl through one of her former schoolmates - though neither the girl nor her family knew him.	Police said on Monday they believed Cruz knew of the fourth-grade girl through one of her former schoolmates, although neither the girl nor her family knew him.	Paraphrase
Executives used the knowledge captured as exit criteria for the transition.	Executives were involved in the transition, and they used the knowledge obtained.	Entailment
Scientific literature on the health effects of air pollutants provides the source of these concentration-response functions.	Scientific writing on the health effects of pollutants in the air provides a start to the response functions.	Entailment
Em Vila Real, António Costa discursou não muito longe da casa do pai de Pedro Passos Coelho.	António Costa e Passos Coelho encontram-se para o derradeiro debate.	None
O nome dele está na lista de espera para conseguir um rim compatível, onde possa ser transplantado.	Marinize é uma das cerca de 500 pessoas à espera de transplante de rim no estado.	None
She became a registered nurse, but always held on to the idea that someday she would be a lawyer.	She became a nurse but still wanted to be a lawyer.	Entailment
A equipe alvinegra empatou após ter vencido as últimas cinco partidas na competição.	Caso vença o duelo, a equipe alvinegra terá sua melhor sequência na competição.	None
Já no bairro Bela Aliança, 49 pessoas de 12 famílias foram encaminhadas para um abrigo público.	No salão paroquial da Igreja Católica, 49 pessas foram deslocadas.	None
Examples of reports that might contain such data are morning or day reports, strength reports, unit diaries, and other similar reports.	The data might be contained in reports such as unit diaries.	Entailment
Segundo a mídia local, o piloto havia pedido para voltar à base devido a problemas técnicos.	A mídia local disse que o piloto pediu para retornar devido a problemas técnicos.	Paraphrase
António Tavares é professor do ensino secundário e, atualmente, exerce o cargo de vice-presidente da Câmara Municipal da Figueira da Foz.	António Tavares é vice-presidente da Câmara Municipal da Figueira da Foz.	Entailment
Hormone replacement therapy that combines estrogen and progestin doubles a woman's risk of breast cancer, a British study of more than a million women has found.	A major British study has added to the evidence that hormone replacement therapy increases the risk of breast cancer, especially when women receive a combination of estrogen and progestin.	Paraphrase
Líder da CDU atacou também António Costa.	Passos Coelho ou António Costa, um deles será o próximo primeiro-ministro.	None
Deposits by states for unemployment trust fund.	Receive money from the unemployment trust fund.	Entailment
However, we recognize that data and modeling limitations as well as simplifying assumptions can introduce significant uncertainty into the benefit results and that reasonable alternative assumptions exist for some inputs to the analysis, such as the mortality C-R functions.	Simplification can lead to uncertain results.	Entailment
For Columns 5 though 8, the only amounts that change in lines 1  and  2, compared to columns 1 through 4, are outbound attributable cost and inbound revenue.	Only the outbound attributable cost and inbound revenue change in lines 1 and 2 in columns 5 through 8.	Entailment
Besides the fact that Americans want to be liked, she said, there is a "huge cost when world opinion is negative to the United States.	Americans just want to be liked, she said, but there also is a "huge cost" when world opinion is negative toward the United States.	Paraphrase
It ended a diplomatic drought between the two nations, at odds for months over North Korea's nuclear program and American demands that it cease.	The contact between the delegations ended a diplomatic drought between the two nations, at odds over the nuclear program and U.S. demands that it cease immediately.	Paraphrase
Allied forces have overthrown the government, moved into Saddam Hussein's palaces and started to patrol the streets of the capital.	Allied forces have defeated Saddam's military, moved into his palaces and started to patrol Baghdad.	Paraphrase
Miguel Layún explicou a sua rápida adaptação ao FC Porto.	Miguel Layún está emprestado pelo Wattford ao FC Porto até junho de 2016.	None
They may also fear retaliation by other local employers, and often will not want to pursue a claim until after they leave the area.	They are afraid to make any claims unless they are out of the area.	Entailment
The only piece of equipment that could potentially be a challenge to locate on site is the sorbent storage silo, the other equipment largely being piping and a blower.	It may be difficult to locate a sorbent storage silo on site.	Entailment
Seja qual for o resultado do jogo desta quarta, o Grêmio seguirá na terceira colocação do Campeonato Brasileiro.	O Grêmio voltou a vencer no Campeonato Brasileiro, nesta quarta-feira.	None
São eles o volante Walace e o atacante Pedro Rocha, que viraram titulares da equipe principal neste Brasileirão.	Foi confirmada a extensão de contrato até 2018 do volante Walace e do atacante Pedro Rocha nesta terça-feira.	None
Ele condicionou o sucesso da Operação Lava Jato, da Polícia Federal, à manutenção do procurador-geral no cargo.	Renan é um dos 48 políticos investigados pelo procurador-geral na Operação Lava Jato.	None
Em 2015 não houve a inclusão de um novo grupo prioritário.	Na primeira etapa serão imunizadas as pessoas do chamado grupo prioritário.	None
She believed that the ED setting is just one of many where alcohol problems should be addressed.	She believed the Ed setting is where alcohol issues should've talked about.	Entailment
However, because the discounts for bulk mail are cost based, any lost revenues should be offset by corresponding reduced costs.	The discounts for bulk mail are cost based.	Entailment
Although the Board does not have authority to set audit standards, it established RSSI with the expectation that OMB and GAO will, in collaboration, determine appropriate audit procedures for this information.	RSSI, OMB, and GAO will decide on procedures appropriate for auditing.	Entailment
A possibilidade de cair para a Liga Europa é real, mas Arsène Wenger não se mostra preocupado.	Wenger não concorda com a falta de aposta dos clubes na Liga Europa.	None
Dois ônibus foram incendiados na manhã de ontem no Centro da cidade do Rio de Janeiro.	O ônibus queimado no centro é uma reação do tráfico.	None
Agora, poderá variar entre R$ 2,65 trilhões e R$ 2,8 trilhões em 2015.	Os limites anteriores estavam situados entre R$ 2,45 trilhões e R$ R$ 2,6 trilhões.	None
Com dores no tornozelo, Sasha realizou exame e nada mais grave foi constatado.	Eduardo Sasha deixou a partida com dores, no seu lugar entrou Lísandro Lopez.	None
"It's probably not the easiest time to take over the shuttle program," he added, "but I look forward to the challenge.	"It is probably not the easiest time to come in and take over the shuttle program, but then again, I look forward to the challenge," he said.	Paraphrase
Asked about other possible attacks, Roberts said: "I don't think there's any question about it that . . . they're going to be very global in nature.	Asked about other possible attacks, Roberts said: “I don’t think there’s any question about it that they’re going to be very global in nature.	Paraphrase
Kelly Boggs' column will appear daily during the June 17-18 Southern Baptist Convention annual meeting in Phoenix.	Kelly Boggs, Baptist Press' weekly columnist, will be writing a column each day during the Southern Baptist Convention's annual meeting this week in Phoenix.	Paraphrase
But Gelinas says only six have been fully re-evaluated.	Ms. Gelinas said only 1.5 per cent of those have been fully re-evaluated.	Paraphrase
Appleton said police continue to hold out the possibility that more than one person was involved in the poisonings.	He said investigators have not ruled out the possibility that more than one person was behind the poisonings.	Paraphrase
Cada usuário básico do Tinder possui apenas um Super Like por dia.	Usuários básicos do Tinder podem usar o Super Like somente uma vez por dia.	Paraphrase
The program's name is derived from the subparagraph of the Immigration and Nationality Act (INA) that defines the status, 8 U.S.C.	A description in the Immigration and Nationality Act forms the basis of the program's name.	Entailment
O Presidente da República é a quem cabe fazer o juízo de qual o melhor caminho a seguir.	De Belém, nem sinal do que poderá fazer o Presidente da República.	None
A ideia do governo é criar uma multa de 17,5% para regularização dos recursos.	Pela proposta, serão cobrados multa e impostos na recuperação dos recursos.	None
parts 11 and 614 must be exhausted.	Part 614 and part 11 need to be exhausted.	Entailment
Federal Reserve Bank of St. Louis, Research Division Working Papers 97-020A (November 1997).	Papers from the research division of the federal reserve bank of st Louis.	Entailment
Analysts surveyed by Reuters Research expected earnings of 13 cents a share on revenue of $6.7 billion, on average.	Analysts currently expect earnings of 13 cents a share and revenue of $6.7 billion, on average, according to a survey by Reuters Research.	Paraphrase
